# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5655.53
4000 5955.63
6000 5672.7
8000 5612.56
10000 5561.01
12000 5355.42
14000 5251.09
16000 5195.16
18000 5068.2
20000 4945.7
22000 4866.48
24000 4667.07
26000 4568.33
28000 4399.06
30000 4152.59
32000 4081.85
34000 4122.64
36000 3981.71
38000 3847.35
40000 3799.82
42000 3654.07
44000 3306.47
46000 3346.41
48000 3266.84
50000 3089
52000 2946.69
54000 2856.13
56000 2725.58
58000 2632.31
60000 2490.86
62000 2382.78
64000 2269.51
66000 2158.7
68000 2041.38
70000 1877.84
72000 1790.07
74000 1624.7
76000 1496.7
78000 1365.37
80000 1293.41
82000 1174.79
84000 1036.89
86000 916.479
88000 773.774
90000 678.841
92000 546.553
94000 423.05
96000 309.308
98000 190.376
100000 76.0337
