# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.351
4000 -550.639
6000 -544.281
8000 -536.366
10000 -540.087
12000 -542.319
14000 -557.507
16000 -555.324
18000 -554.641
20000 -552.269
22000 -554.839
24000 -560.612
26000 -563.505
28000 -564.076
30000 -566.646
32000 -571.189
34000 -570.216
36000 -572.668
38000 -573.785
40000 -575.432
42000 -576.281
44000 -579.74
46000 -583.089
48000 -585.494
50000 -585.057
52000 -587.304
54000 -590.496
56000 -593.561
58000 -594.549
60000 -596.302
62000 -597.479
64000 -599.241
66000 -600.845
68000 -602.253
70000 -604.527
72000 -605.375
74000 -607.658
76000 -609.186
78000 -611.059
80000 -612.113
82000 -613.651
84000 -615.488
86000 -617.071
88000 -618.849
90000 -620.151
92000 -621.854
94000 -623.509
96000 -624.959
98000 -626.548
100000 -628.014
