# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.462
4000 -555.756
6000 -539.371
8000 -540.747
10000 -544.259
12000 -540.431
14000 -544.223
16000 -546.711
18000 -550.06
20000 -549.205
22000 -553.387
24000 -558.043
26000 -560.496
28000 -561.307
30000 -570.211
32000 -570.033
34000 -572.686
36000 -574.826
38000 -576.449
40000 -579.813
42000 -580.015
44000 -580.529
46000 -581.892
48000 -586.059
50000 -588.499
52000 -588.728
54000 -590.621
56000 -592.628
58000 -594.288
60000 -594.431
62000 -598.268
64000 -599.089
66000 -601.374
68000 -603.115
70000 -603.868
72000 -605.488
74000 -607.041
76000 -609.634
78000 -610.927
80000 -612.639
82000 -614.335
84000 -615.943
86000 -617.444
88000 -619.366
90000 -620.789
92000 -622.304
94000 -624.03
96000 -625.514
98000 -626.998
100000 -628.514
