# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5618.09
4000 5811.11
6000 5745.27
8000 5529.05
10000 5378.85
12000 5272.46
14000 5292.12
16000 5211.38
18000 5091.77
20000 4836.05
22000 4855.07
24000 4708.24
26000 4497.4
28000 4350.29
30000 4119.98
32000 4150.58
34000 4100.19
36000 4016.71
38000 3743.02
40000 3624.48
42000 3586.5
44000 3459.42
46000 3369.65
48000 3164.22
50000 2998.58
52000 2975.9
54000 2845.36
56000 2644.57
58000 2515.99
60000 2521.82
62000 2343.06
64000 2270.01
66000 2122.02
68000 1967.82
70000 1909.15
72000 1794.58
74000 1678.09
76000 1502.22
78000 1408.56
80000 1266.13
82000 1158.18
84000 1038.07
86000 927.482
88000 785.944
90000 673.168
92000 559.748
94000 426.965
96000 311.291
98000 194.261
100000 74.3264
