# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2312.6 13.0068 13.0068 13.6604
4000 2231.07 12.8539 12.8539 13.4998
6000 2119.62 12.632 12.632 13.2668
8000 2071.41 12.5375 12.5375 13.1675
10000 2095.29 12.5832 12.5832 13.2155
12000 1940.19 12.2673 12.2673 12.8837
14000 2036.53 12.4638 12.4638 13.0901
16000 1950.58 12.2907 12.2907 12.9083
18000 1999.72 12.3896 12.3896 13.0122
20000 1986.65 12.3634 12.3634 12.9847
22000 1979.31 12.3494 12.3494 12.97
24000 2005.58 12.406 12.406 13.0295
26000 1980.55 12.3541 12.3541 12.9749
28000 1994.97 12.3836 12.3836 13.0059
30000 1982.36 12.3552 12.3552 12.9761
32000 1962.45 12.3159 12.3159 12.9348
34000 2005.82 12.4063 12.4063 13.0297
36000 1987.76 12.3683 12.3683 12.9898
38000 1964.44 12.3186 12.3186 12.9376
40000 1975.91 12.3439 12.3439 12.9642
42000 1978.93 12.3508 12.3508 12.9715
44000 1978.56 12.3486 12.3486 12.9692
46000 2003.11 12.4005 12.4005 13.0237
48000 1968.74 12.3295 12.3295 12.9491
50000 1983.45 12.3605 12.3605 12.9817
52000 1955.6 12.3023 12.3023 12.9205
54000 1939.22 12.2679 12.2679 12.8844
56000 1955.36 12.301 12.301 12.9192
58000 1943.26 12.2761 12.2761 12.8929
60000 1950.94 12.2901 12.2901 12.9077
62000 1972 12.3359 12.3359 12.9558
64000 1995.01 12.3841 12.3841 13.0064
66000 1965.21 12.3223 12.3223 12.9415
68000 1982.04 12.3576 12.3576 12.9786
70000 1973.7 12.34 12.34 12.9601
72000 1985.32 12.3637 12.3637 12.985
74000 1962.56 12.3165 12.3165 12.9354
76000 1975.57 12.3441 12.3441 12.9644
78000 1954.8 12.3007 12.3007 12.9188
80000 1964.23 12.3201 12.3201 12.9392
82000 1939.61 12.2687 12.2687 12.8852
84000 1959.08 12.3096 12.3096 12.9282
86000 1945.55 12.2814 12.2814 12.8985
88000 1942.99 12.276 12.276 12.8929
90000 1936.6 12.2625 12.2625 12.8787
92000 1937.32 12.264 12.264 12.8803
94000 1934.88 12.2588 12.2588 12.8749
96000 1929.96 12.2485 12.2485 12.864
98000 1929.98 12.2485 12.2485 12.864
100000 1920.03 12.2275 12.2275 12.8419
