# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5701.09
4000 5874.87
6000 5798.37
8000 5549.27
10000 5314.37
12000 5396.14
14000 5280.86
16000 5088.59
18000 5013.8
20000 4769.95
22000 4668.4
24000 4558.32
26000 4502.47
28000 4521.13
30000 4337.43
32000 4195.6
34000 4130.61
36000 3950.56
38000 3818.42
40000 3672.75
42000 3514.25
44000 3476.54
46000 3390.3
48000 3278.79
50000 2958.52
52000 2928.23
54000 2925.57
56000 2652.12
58000 2530.53
60000 2431.66
62000 2343.51
64000 2183.78
66000 2055.48
68000 1971.2
70000 1928.42
72000 1779.79
74000 1589.22
76000 1515.55
78000 1417.25
80000 1289.96
82000 1171.49
84000 1034.17
86000 905.573
88000 772.842
90000 686.848
92000 561.781
94000 436.469
96000 313.136
98000 191.171
100000 76.0241
