# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.138
4000 -557.25
6000 -538.357
8000 -533.811
10000 -537.006
12000 -536.059
14000 -533.791
16000 -545.128
18000 -546.767
20000 -555.769
22000 -559.693
24000 -563.98
26000 -565.491
28000 -565.145
30000 -566.797
32000 -569.77
34000 -570.946
36000 -573.083
38000 -575.299
40000 -576.636
42000 -577.636
44000 -579.042
46000 -579.651
48000 -581.808
50000 -585.966
52000 -588.234
54000 -587.846
56000 -590.746
58000 -592.727
60000 -592.523
62000 -595.403
64000 -597.319
66000 -600.702
68000 -603.534
70000 -604.176
72000 -606.099
74000 -608.481
76000 -609.507
78000 -610.194
80000 -611.79
82000 -613.36
84000 -615.347
86000 -616.938
88000 -618.724
90000 -619.977
92000 -621.605
94000 -623.291
96000 -624.821
98000 -626.461
100000 -627.914
