# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2305.75 12.9949 12.9949 13.6479
4000 2258.8 12.9074 12.9074 13.556
6000 2215.71 12.8238 12.8238 13.4682
8000 2214.32 12.8183 12.8183 13.4624
10000 2152.38 12.6969 12.6969 13.3349
12000 1852 12.0797 12.0797 12.6867
14000 1823.68 12.0187 12.0187 12.6226
16000 1796.96 11.9593 11.9593 12.5603
18000 1884.04 12.149 12.149 12.7595
20000 1739.89 11.8311 11.8311 12.4256
22000 1640.97 11.6024 11.6024 12.1854
24000 1554.48 11.3944 11.3944 11.967
26000 1596.92 11.4974 11.4974 12.0751
28000 1554.01 11.3946 11.3946 11.9672
30000 1533.81 11.3424 11.3424 11.9124
32000 1501.16 11.2608 11.2608 11.8267
34000 1495.92 11.2509 11.2509 11.8163
36000 1472.44 11.1911 11.1911 11.7535
38000 1455.88 11.1478 11.1478 11.708
40000 1455.83 11.1495 11.1495 11.7098
42000 1456.4 11.1505 11.1505 11.7109
44000 1419.79 11.0565 11.0565 11.6121
46000 1420.02 11.0573 11.0573 11.613
48000 1416.68 11.0488 11.0488 11.604
50000 1401.33 11.008 11.008 11.5612
52000 1365.57 10.9125 10.9125 11.4609
54000 1383.66 10.9621 10.9621 11.513
56000 1398.15 10.9994 10.9994 11.5521
58000 1365.11 10.9131 10.9131 11.4615
60000 1386.86 10.9707 10.9707 11.522
62000 1373.67 10.9353 10.9353 11.4848
64000 1358.05 10.8941 10.8941 11.4415
66000 1345.13 10.8596 10.8596 11.4053
68000 1332.76 10.8264 10.8264 11.3704
70000 1326.63 10.8097 10.8097 11.3529
72000 1325.09 10.8056 10.8056 11.3486
74000 1325.19 10.8058 10.8058 11.3488
76000 1326.09 10.8082 10.8082 11.3513
78000 1315.7 10.7796 10.7796 11.3212
80000 1320.61 10.7932 10.7932 11.3355
82000 1315.84 10.7802 10.7802 11.3219
84000 1307.46 10.7572 10.7572 11.2978
86000 1312.55 10.7708 10.7708 11.3121
88000 1296.39 10.7264 10.7264 11.2654
90000 1301.51 10.7408 10.7408 11.2806
92000 1294.95 10.7229 10.7229 11.2618
94000 1287.3 10.7018 10.7018 11.2396
96000 1286.39 10.6994 10.6994 11.237
98000 1278.51 10.6775 10.6775 11.214
100000 1275.9 10.6702 10.6702 11.2064
