# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2322.57 13.0266 13.0266 13.6812
4000 2345.35 13.0706 13.0706 13.7274
6000 2342.28 13.065 13.065 13.7215
8000 2323.59 13.03 13.03 13.6848
10000 2334.53 13.0491 13.0491 13.7048
12000 2246.02 12.8811 12.8811 13.5284
14000 2290.83 12.9656 12.9656 13.6171
16000 2201.09 12.7964 12.7964 13.4394
18000 2218.95 12.831 12.831 13.4758
20000 2198.29 12.7891 12.7891 13.4318
22000 2175.93 12.747 12.747 13.3876
24000 2252.88 12.8962 12.8962 13.5443
26000 2200.66 12.7951 12.7951 13.4381
28000 2251.84 12.8937 12.8937 13.5417
30000 2260.68 12.9114 12.9114 13.5602
32000 2287.27 12.9609 12.9609 13.6122
34000 2263.36 12.9159 12.9159 13.5649
36000 2277.33 12.9433 12.9433 13.5937
38000 2275.29 12.9386 12.9386 13.5888
40000 2269.5 12.9261 12.9261 13.5756
42000 2282.88 12.9532 12.9532 13.6041
44000 2260.57 12.9114 12.9114 13.5602
46000 2275.64 12.9392 12.9392 13.5894
48000 2249.92 12.8904 12.8904 13.5381
50000 2241.57 12.874 12.874 13.521
52000 2242.45 12.8766 12.8766 13.5237
54000 2225.37 12.844 12.844 13.4894
56000 2222.57 12.8383 12.8383 13.4835
58000 2236.59 12.8642 12.8642 13.5107
60000 2232.35 12.8572 12.8572 13.5033
62000 2242.36 12.8759 12.8759 13.523
64000 2228.76 12.8505 12.8505 13.4962
66000 2210.07 12.8145 12.8145 13.4584
68000 2224.77 12.8427 12.8427 13.4881
70000 2215.01 12.8231 12.8231 13.4675
72000 2185.38 12.7657 12.7657 13.4071
74000 2200.98 12.7963 12.7963 13.4393
76000 2207.84 12.8099 12.8099 13.4536
78000 2207.92 12.81 12.81 13.4537
80000 2207.27 12.8091 12.8091 13.4527
82000 2204.46 12.8037 12.8037 13.4471
84000 2200.07 12.7952 12.7952 13.4382
86000 2198.46 12.7921 12.7921 13.4349
88000 2192.03 12.7796 12.7796 13.4217
90000 2189.28 12.7742 12.7742 13.4161
92000 2186.48 12.7688 12.7688 13.4105
94000 2183.65 12.7633 12.7633 13.4047
96000 2176.43 12.7492 12.7492 13.3899
98000 2174.96 12.7463 12.7463 13.3868
100000 2173.6 12.7436 12.7436 13.384
