# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5593.76
4000 5822.47
6000 5533.04
8000 5449.7
10000 5574.49
12000 5331.05
14000 5367.66
16000 5178.86
18000 5025.21
20000 4751.67
22000 4845.24
24000 4706.26
26000 4582.42
28000 4326.52
30000 4371.57
32000 4182.57
34000 3940.29
36000 4016.89
38000 3915.73
40000 3696.05
42000 3661.51
44000 3522.46
46000 3379.09
48000 3269.86
50000 3150.05
52000 2994.36
54000 2784.78
56000 2680.39
58000 2542.55
60000 2489.03
62000 2301.06
64000 2208.86
66000 2043.14
68000 1986.38
70000 1920.08
72000 1744.96
74000 1590.33
76000 1485.03
78000 1390.36
80000 1296.5
82000 1166.73
84000 1032.04
86000 936.232
88000 792.284
90000 674.978
92000 541.497
94000 431.055
96000 310.941
98000 189.748
100000 74.9688
