# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2234.28 12.8607 12.8607 13.5069
4000 2225.4 12.8422 12.8422 13.4876
6000 2234.48 12.8593 12.8593 13.5055
8000 2148.53 12.6936 12.6936 13.3314
10000 2226.48 12.8458 12.8458 13.4913
12000 2258.99 12.9068 12.9068 13.5554
14000 2304.51 12.9944 12.9944 13.6474
16000 2235.81 12.8637 12.8637 13.5101
18000 2266.48 12.9215 12.9215 13.5708
20000 2315.64 13.0151 13.0151 13.6691
22000 2300.96 12.9864 12.9864 13.639
24000 2308.31 13.0014 13.0014 13.6548
26000 2254.87 12.8994 12.8994 13.5476
28000 2243.63 12.8772 12.8772 13.5243
30000 2219.99 12.8321 12.8321 13.477
32000 2247.41 12.8856 12.8856 13.5331
34000 2236.2 12.8647 12.8647 13.5111
36000 2206.7 12.8073 12.8073 13.4509
38000 2209.56 12.8125 12.8125 13.4564
40000 2250.86 12.8916 12.8916 13.5394
42000 2230.37 12.8535 12.8535 13.4994
44000 2204.66 12.8039 12.8039 13.4473
46000 2209.27 12.8119 12.8119 13.4557
48000 2189.33 12.7724 12.7724 13.4142
50000 2195.95 12.7865 12.7865 13.4291
52000 2210.47 12.815 12.815 13.4589
54000 2218.32 12.8303 12.8303 13.475
56000 2225.21 12.8433 12.8433 13.4887
58000 2220.57 12.8336 12.8336 13.4785
60000 2229.76 12.8519 12.8519 13.4977
62000 2227.26 12.8462 12.8462 13.4918
64000 2187.58 12.77 12.77 13.4117
66000 2220.04 12.8335 12.8335 13.4784
68000 2188.5 12.7725 12.7725 13.4143
70000 2207.27 12.8084 12.8084 13.452
72000 2184.41 12.7646 12.7646 13.406
74000 2188.13 12.7715 12.7715 13.4133
76000 2157.61 12.7107 12.7107 13.3494
78000 2184.48 12.7644 12.7644 13.4059
80000 2152.92 12.7031 12.7031 13.3414
82000 2153.29 12.7036 12.7036 13.3419
84000 2159.17 12.7149 12.7149 13.3539
86000 2155.29 12.7077 12.7077 13.3463
88000 2147.04 12.6916 12.6916 13.3293
90000 2138.18 12.6741 12.6741 13.311
92000 2135.75 12.6692 12.6692 13.3059
94000 2122.98 12.6438 12.6438 13.2792
96000 2128.01 12.6538 12.6538 13.2897
98000 2108.9 12.6159 12.6159 13.2498
100000 2112.41 12.6229 12.6229 13.2572
