# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5664.35
4000 5735.8
6000 5645.69
8000 5646.04
10000 5542.7
12000 5434.44
14000 5075.02
16000 5227.27
18000 5132.01
20000 4966.33
22000 4836.29
24000 4613.76
26000 4433.58
28000 4422.48
30000 4288.89
32000 4178.67
34000 3986.08
36000 4038.34
38000 3736.62
40000 3707.5
42000 3545.28
44000 3506.12
46000 3386.9
48000 3162.31
50000 2994.16
52000 2921.02
54000 2813.86
56000 2722.1
58000 2635.92
60000 2511
62000 2388.02
64000 2196.88
66000 2111.17
68000 2043.8
70000 1920.1
72000 1758.37
74000 1605.47
76000 1494.53
78000 1384.77
80000 1292.78
82000 1143.35
84000 1023.91
86000 928.003
88000 812.527
90000 681.676
92000 567.435
94000 427.69
96000 308.337
98000 191.839
100000 75.0045
