# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.422
4000 -553.731
6000 -554.219
8000 -550.471
10000 -547.88
12000 -549.472
14000 -549.917
16000 -551.456
18000 -556.01
20000 -558.734
22000 -563.461
24000 -564.153
26000 -567.876
28000 -570.452
30000 -572.019
32000 -574.118
34000 -570.571
36000 -572.649
38000 -575.7
40000 -577.942
42000 -579.213
44000 -581.451
46000 -583.57
48000 -584.434
50000 -586.511
52000 -587.15
54000 -589.655
56000 -592.046
58000 -593.12
60000 -594.225
62000 -595.035
64000 -597.579
66000 -599.765
68000 -600.134
70000 -601.319
72000 -603.72
74000 -605.034
76000 -607.212
78000 -608.798
80000 -610.409
82000 -611.99
84000 -613.762
86000 -615.278
88000 -616.795
90000 -618.581
92000 -620.087
94000 -621.738
96000 -623.211
98000 -624.684
100000 -626.159
