# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2349.84 13.0769 13.0769 13.734
4000 2321.13 13.0248 13.0248 13.6794
6000 2292.19 12.9698 12.9698 13.6215
8000 2273.97 12.9341 12.9341 13.584
10000 2117.03 12.6312 12.6312 13.2659
12000 1904.9 12.1868 12.1868 12.7992
14000 1733.74 11.8166 11.8166 12.4104
16000 1723.66 11.7941 11.7941 12.3868
18000 1889.05 12.1606 12.1606 12.7717
20000 1873.95 12.1283 12.1283 12.7378
22000 1839.68 12.05 12.05 12.6555
24000 1817.45 12.0027 12.0027 12.6059
26000 1809.94 11.9889 11.9889 12.5913
28000 1825.24 12.0217 12.0217 12.6258
30000 1776.45 11.9122 11.9122 12.5108
32000 1805.08 11.9782 11.9782 12.5801
34000 1758.61 11.8725 11.8725 12.4691
36000 1549.09 11.3828 11.3828 11.9548
38000 1588.75 11.4779 11.4779 12.0547
40000 1545.66 11.3733 11.3733 11.9448
42000 1493.75 11.2448 11.2448 11.8098
44000 1503.09 11.2691 11.2691 11.8354
46000 1468.18 11.1805 11.1805 11.7423
48000 1473.01 11.193 11.193 11.7554
50000 1471.89 11.1901 11.1901 11.7524
52000 1469.24 11.183 11.183 11.745
54000 1471.93 11.1906 11.1906 11.7529
56000 1454.94 11.1476 11.1476 11.7078
58000 1450.72 11.1366 11.1366 11.6962
60000 1447.23 11.1274 11.1274 11.6865
62000 1450.14 11.1351 11.1351 11.6947
64000 1485.05 11.2232 11.2232 11.7872
66000 1477.41 11.204 11.204 11.767
68000 1483.71 11.2205 11.2205 11.7844
70000 1464.24 11.1708 11.1708 11.7321
72000 1470.93 11.1878 11.1878 11.75
74000 1457.49 11.1537 11.1537 11.7142
76000 1456.87 11.1526 11.1526 11.713
78000 1448.5 11.1311 11.1311 11.6905
80000 1437.87 11.1039 11.1039 11.6618
82000 1444.47 11.1203 11.1203 11.6792
84000 1433.72 11.0928 11.0928 11.6502
86000 1441.28 11.1123 11.1123 11.6707
88000 1427.22 11.0762 11.0762 11.6328
90000 1428.63 11.0799 11.0799 11.6367
92000 1422.01 11.0628 11.0628 11.6187
94000 1419.82 11.0572 11.0572 11.6129
96000 1415.37 11.0456 11.0456 11.6007
98000 1410.56 11.0331 11.0331 11.5876
100000 1407.86 11.0261 11.0261 11.5802
