# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.921
4000 -553.554
6000 -544.254
8000 -527.368
10000 -539.646
12000 -540.379
14000 -546.549
16000 -552.512
18000 -553.041
20000 -557.716
22000 -560.666
24000 -557.616
26000 -559.59
28000 -561.749
30000 -566.161
32000 -566.46
34000 -569.753
36000 -576.791
38000 -575.745
40000 -579.665
42000 -581.185
44000 -581.847
46000 -586.218
48000 -587.429
50000 -589.655
52000 -589.119
54000 -592.906
56000 -593.7
58000 -595.456
60000 -595.645
62000 -597.115
64000 -597.627
66000 -599.508
68000 -600.566
70000 -602.219
72000 -603.943
74000 -606.433
76000 -607.912
78000 -609.843
80000 -611.723
82000 -613.285
84000 -614.963
86000 -616.497
88000 -617.837
90000 -619.542
92000 -621.09
94000 -622.583
96000 -624.333
98000 -625.85
100000 -627.287
