# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0270833
4000 0.0414583
6000 0.0402083
8000 0.0632292
10000 0.0578125
12000 0.0421875
14000 0.046875
16000 0.0417708
18000 0.0373958
20000 0.0377083
22000 0.0361458
24000 0.0367708
26000 0.05
28000 0.0604167
30000 0.0653125
32000 0.0257292
34000 0.0263542
36000 0.0307292
38000 0.0333333
40000 0.0292708
42000 0.0320833
44000 0.0290625
46000 0.0264583
48000 0.0217708
50000 0.0202083
52000 0.0245833
54000 0.0223958
56000 0.0203125
58000 0.0220833
60000 0.0205208
62000 0.0196875
64000 0.0148958
66000 0.0155208
68000 0.0127083
70000 0.0135417
72000 0.010625
74000 0.009375
76000 0.0113542
78000 0.0117708
80000 0.0120833
82000 0.008125
84000 0.0078125
86000 0.00666667
88000 0.00760417
90000 0.00708333
92000 0.00739583
94000 0.00447917
96000 0.00479167
98000 0.0053125
100000 0.006875
