# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3225
4000 1.30359
6000 1.29521
8000 1.27203
10000 1.29802
12000 1.3076
14000 1.31245
16000 1.33859
18000 1.32422
20000 1.33193
22000 1.33062
24000 1.32682
26000 1.32057
28000 1.30578
30000 1.31057
32000 1.31792
34000 1.32302
36000 1.36156
38000 1.35167
40000 1.36432
42000 1.37536
44000 1.37458
46000 1.38052
48000 1.38411
50000 1.38104
52000 1.38078
54000 1.38031
56000 1.38818
58000 1.39177
60000 1.39177
62000 1.39234
64000 1.37312
66000 1.37104
68000 1.37156
70000 1.37094
72000 1.37016
74000 1.37432
76000 1.37578
78000 1.37719
80000 1.37693
82000 1.37615
84000 1.3763
86000 1.37635
88000 1.37562
90000 1.37615
92000 1.37542
94000 1.37516
96000 1.37531
98000 1.375
100000 1.375
