# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5605.2
4000 5774.35
6000 5726.38
8000 5671.47
10000 5518.04
12000 5332.61
14000 5182.34
16000 5146.59
18000 5084.59
20000 4745.48
22000 4774.71
24000 4750.32
26000 4467.39
28000 4451.77
30000 4241.39
32000 4103.95
34000 4135.47
36000 3935.25
38000 3913.68
40000 3770.89
42000 3564.41
44000 3347.45
46000 3309.09
48000 3177.78
50000 3103.62
52000 2856.08
54000 2799.33
56000 2646.52
58000 2495.64
60000 2507.55
62000 2297.67
64000 2290.25
66000 2159.87
68000 2043.14
70000 1837.82
72000 1745.26
74000 1640.38
76000 1502.79
78000 1385.07
80000 1237.79
82000 1115.57
84000 1021.19
86000 928.705
88000 797.438
90000 677.059
92000 551.728
94000 434.037
96000 316.55
98000 188.691
100000 74.732
