# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.043
4000 -546.11
6000 -543.187
8000 -537.726
10000 -541.07
12000 -544.224
14000 -549.722
16000 -544.508
18000 -548.325
20000 -559.337
22000 -554.551
24000 -556.583
26000 -556.279
28000 -558.016
30000 -562.99
32000 -565.257
34000 -564.054
36000 -572.598
38000 -573.584
40000 -574.254
42000 -577.812
44000 -580.145
46000 -580.561
48000 -582.496
50000 -583.699
52000 -586.904
54000 -587.383
56000 -589.325
58000 -591.507
60000 -591.216
62000 -592.828
64000 -593.79
66000 -595.692
68000 -597.179
70000 -599.588
72000 -600.75
74000 -602.162
76000 -603.968
78000 -605.351
80000 -607.348
82000 -609.052
84000 -610.374
86000 -611.469
88000 -613.222
90000 -615.009
92000 -616.557
94000 -618.173
96000 -619.699
98000 -621.348
100000 -622.846
