# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2272.16 12.9318 12.9318 13.5816
4000 2118.23 12.6318 12.6318 13.2666
6000 2080.29 12.5574 12.5574 13.1884
8000 2226.19 12.8387 12.8387 13.4838
10000 1999.85 12.3934 12.3934 13.0162
12000 1935.44 12.2588 12.2588 12.8748
14000 1906.03 12.1949 12.1949 12.8077
16000 1985.03 12.3628 12.3628 12.984
18000 1862.5 12.1024 12.1024 12.7105
20000 1830.98 12.0351 12.0351 12.6399
22000 1745.41 11.8416 11.8416 12.4367
24000 1784.82 11.9304 11.9304 12.5299
26000 1762.73 11.8826 11.8826 12.4798
28000 1828.36 12.0247 12.0247 12.629
30000 1733.91 11.8171 11.8171 12.4109
32000 1691.65 11.7219 11.7219 12.3109
34000 1666.34 11.6595 11.6595 12.2454
36000 1632.14 11.5818 11.5818 12.1638
38000 1626.16 11.5675 11.5675 12.1487
40000 1651.77 11.6271 11.6271 12.2113
42000 1640.76 11.6028 11.6028 12.1858
44000 1650.5 11.6254 11.6254 12.2096
46000 1634.12 11.5849 11.5849 12.1671
48000 1632.43 11.5825 11.5825 12.1646
50000 1646.55 11.6163 11.6163 12.2001
52000 1627.35 11.5697 11.5697 12.1511
54000 1644.82 11.6122 11.6122 12.1958
56000 1649.62 11.6241 11.6241 12.2082
58000 1645.63 11.6147 11.6147 12.1983
60000 1643.67 11.6094 11.6094 12.1928
62000 1631.04 11.5795 11.5795 12.1614
64000 1633.48 11.5859 11.5859 12.1681
66000 1632.45 11.5833 11.5833 12.1654
68000 1625.18 11.566 11.566 12.1472
70000 1630.37 11.5787 11.5787 12.1606
72000 1631.81 11.5822 11.5822 12.1642
74000 1604.18 11.5156 11.5156 12.0943
76000 1613.35 11.5378 11.5378 12.1176
78000 1608.45 11.5266 11.5266 12.1058
80000 1616.31 11.5453 11.5453 12.1255
82000 1612.37 11.5359 11.5359 12.1156
84000 1610.11 11.5306 11.5306 12.11
86000 1598.78 11.5035 11.5035 12.0815
88000 1600.29 11.5071 11.5071 12.0853
90000 1595.66 11.4959 11.4959 12.0735
92000 1587.95 11.4771 11.4771 12.0538
94000 1594.18 11.4924 11.4924 12.0699
96000 1597.86 11.5012 11.5012 12.0792
98000 1586.51 11.474 11.474 12.0505
100000 1587.55 11.4765 11.4765 12.0532
