# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5568.1
4000 5712.6
6000 5764.11
8000 5674.88
10000 5347.51
12000 5412
14000 5321.66
16000 5304.15
18000 5135.88
20000 4994.67
22000 4746.75
24000 4666.09
26000 4470.08
28000 4465.13
30000 4273.53
32000 4093.91
34000 4074.71
36000 3952.18
38000 3854.43
40000 3693.89
42000 3644.35
44000 3353.62
46000 3320.96
48000 3223.39
50000 3067.62
52000 2967.08
54000 2761.16
56000 2704.89
58000 2621.19
60000 2389.46
62000 2374.64
64000 2217.04
66000 2173.81
68000 2009.24
70000 1902.23
72000 1804.08
74000 1637.34
76000 1555.32
78000 1414.85
80000 1276.99
82000 1172.6
84000 1032.21
86000 916.227
88000 801.821
90000 684.328
92000 567.21
94000 431.468
96000 313.188
98000 186.245
100000 73.7446
