# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2262.7 12.9131 12.9131 13.562
4000 2143.93 12.6828 12.6828 13.3201
6000 2108.33 12.6141 12.6141 13.248
8000 2060.49 12.5166 12.5166 13.1456
10000 1954.47 12.2958 12.2958 12.9137
12000 1999.41 12.3927 12.3927 13.0155
14000 1812.04 11.993 11.993 12.5957
16000 1691.02 11.7183 11.7183 12.3072
18000 1626.23 11.5668 11.5668 12.1481
20000 1548.04 11.3791 11.3791 11.9509
22000 1598.03 11.5002 11.5002 12.0781
24000 1626.98 11.5701 11.5701 12.1516
26000 1601.93 11.5102 11.5102 12.0886
28000 1610.77 11.5306 11.5306 12.11
30000 1539.73 11.3597 11.3597 11.9306
32000 1525.53 11.3249 11.3249 11.894
34000 1522.25 11.3136 11.3136 11.8821
36000 1566.17 11.4234 11.4234 11.9975
38000 1501.19 11.2635 11.2635 11.8295
40000 1475.21 11.1976 11.1976 11.7603
42000 1515.89 11.3009 11.3009 11.8688
44000 1518.38 11.3068 11.3068 11.875
46000 1489.37 11.2341 11.2341 11.7986
48000 1487.36 11.229 11.229 11.7933
50000 1486.11 11.2254 11.2254 11.7895
52000 1491.5 11.24 11.24 11.8048
54000 1513.01 11.2936 11.2936 11.8611
56000 1488.64 11.2326 11.2326 11.797
58000 1488.55 11.232 11.232 11.7964
60000 1473.19 11.193 11.193 11.7555
62000 1472.23 11.1905 11.1905 11.7528
64000 1456.18 11.1506 11.1506 11.711
66000 1453.19 11.143 11.143 11.7029
68000 1457.94 11.1547 11.1547 11.7152
70000 1443.94 11.1192 11.1192 11.678
72000 1452.22 11.1406 11.1406 11.7005
74000 1450.7 11.1367 11.1367 11.6963
76000 1449.26 11.1328 11.1328 11.6922
78000 1445.96 11.124 11.124 11.683
80000 1428.22 11.0786 11.0786 11.6353
82000 1441.64 11.1134 11.1134 11.6719
84000 1434.68 11.0956 11.0956 11.6532
86000 1425.42 11.0717 11.0717 11.628
88000 1428.88 11.0807 11.0807 11.6375
90000 1423.42 11.0666 11.0666 11.6227
92000 1421.08 11.0605 11.0605 11.6163
94000 1415.18 11.0451 11.0451 11.6002
96000 1413.14 11.0398 11.0398 11.5946
98000 1408.93 11.0288 11.0288 11.583
100000 1406.56 11.0226 11.0226 11.5765
