# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.319
4000 -550.744
6000 -545.328
8000 -542.011
10000 -544.178
12000 -537.165
14000 -541.744
16000 -543.262
18000 -555.823
20000 -558.708
22000 -560.043
24000 -561.932
26000 -566.518
28000 -565.375
30000 -572.743
32000 -573.464
34000 -571.868
36000 -572.692
38000 -577.131
40000 -578.354
42000 -580.404
44000 -583.19
46000 -585.308
48000 -586.355
50000 -587.259
52000 -589.195
54000 -594.03
56000 -595.349
58000 -595.508
60000 -598.563
62000 -598.974
64000 -601.165
66000 -601.622
68000 -603.965
70000 -605.56
72000 -606.897
74000 -608.916
76000 -610.014
78000 -611.803
80000 -613.841
82000 -615.231
84000 -617.174
86000 -618.643
88000 -620.321
90000 -621.84
92000 -623.383
94000 -625.151
96000 -626.661
98000 -628.258
100000 -629.68
