# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5614.53
4000 6006.54
6000 5971.42
8000 5868.1
10000 5837.97
12000 5776.72
14000 5878.23
16000 5802.08
18000 5754.07
20000 5875.87
22000 5638.86
24000 5728.72
26000 5847.61
28000 5641.03
30000 5708.29
32000 5588.98
34000 5461.61
36000 5573.59
38000 5485.15
40000 5595.26
42000 5417.78
44000 5504.82
46000 5572.37
48000 5435.04
50000 5440.05
52000 5426.44
54000 5426.68
56000 5267.28
58000 5306.68
60000 5250.87
62000 5364.45
64000 5132.21
66000 5063.94
68000 5167.73
70000 5179.57
72000 5175.54
74000 5250.81
76000 5219.63
78000 5179.26
80000 5103.07
82000 4997.84
84000 5033.55
86000 4984.79
88000 4757.69
90000 4830.08
92000 4840.77
94000 4911.22
96000 4945.78
98000 4858.15
100000 4881.79
102000 4700.31
104000 4778.17
106000 4629.94
108000 4609.8
110000 4709.48
112000 4613.07
114000 4643.68
116000 4620.33
118000 4435.85
120000 4470.04
122000 4476.34
124000 4516.57
126000 4392.86
128000 4418.06
130000 4501.81
132000 4510.48
134000 4342.4
136000 4354.45
138000 4269.39
140000 4197.51
142000 4318.38
144000 4283.01
146000 4274.8
148000 4201.3
150000 4061.8
152000 4005.66
154000 4250.66
156000 4139.09
158000 4033.49
160000 4013.47
162000 4004.95
164000 4021.21
166000 3960.38
168000 4089.92
170000 3984.86
172000 4100.82
174000 4027.74
176000 4007.36
178000 4136.56
180000 4046.1
182000 4105.59
184000 4013.65
186000 3906.98
188000 4009.75
190000 3958.22
192000 3970.51
194000 4033.99
196000 4090.53
198000 3935.54
200000 4105.49
202000 3937.85
204000 4053.75
206000 3902.99
208000 3936.91
210000 3875.77
212000 3971.08
214000 4002.2
216000 4062.66
218000 4033.52
220000 4116.87
222000 3997.3
224000 3920.58
226000 4115.34
228000 4065.38
230000 4075.83
232000 4038.05
234000 3940.14
236000 3886.47
238000 4028.48
240000 3895.9
242000 4026.84
244000 3960.56
246000 4062.27
248000 3860.59
250000 3995.95
252000 3846.19
254000 3944.8
256000 3836.19
258000 3891.82
260000 3662.21
262000 3771.06
264000 3671.54
266000 3746.4
268000 3599.01
270000 3695.64
272000 3590.9
274000 3491.16
276000 3596.92
278000 3531.12
280000 3428.54
282000 3542.07
284000 3483.64
286000 3403.41
288000 3338.42
290000 3457.23
292000 3471.44
294000 3350.2
296000 3391.91
298000 3385.14
300000 3332.19
302000 3323.68
304000 3262.72
306000 3253.62
308000 3098.03
310000 3059.89
312000 3137.48
314000 3064.96
316000 3027.85
318000 2991.95
320000 3117.19
322000 3079.57
324000 2968.72
326000 2973.93
328000 3031.28
330000 2975.87
332000 2957.11
334000 2983.88
336000 3021.58
338000 3033.88
340000 3072.42
342000 2973.54
344000 3054.01
346000 3005.97
348000 3055.37
350000 3055.65
352000 3000.39
354000 2940.16
356000 2946.45
358000 3035.8
360000 3085.27
362000 2992.65
364000 3006.3
366000 2935.81
368000 2901.59
370000 3098.09
372000 3055.21
374000 3056.07
376000 3038.3
378000 3056.34
380000 3051.97
382000 2986.68
384000 3015.72
386000 2934.01
388000 3072.06
390000 2989.77
392000 2939.64
394000 3128.12
396000 3052.34
398000 3082.19
400000 3023.42
402000 2978.29
404000 2893.1
406000 2899.73
408000 2915.35
410000 2931.09
412000 2795.51
414000 2890.33
416000 2844.87
418000 2812.88
420000 2673.02
422000 2676.4
424000 2631.39
426000 2641.18
428000 2712.16
430000 2691.21
432000 2540.67
434000 2631.8
436000 2613.57
438000 2608.98
440000 2558.59
442000 2576
444000 2449.16
446000 2433.33
448000 2451.53
450000 2389.11
452000 2376.59
454000 2301.47
456000 2373.84
458000 2264.42
460000 2200.95
462000 2309.7
464000 2218.82
466000 2265
468000 2138.09
470000 2189.95
472000 2170.14
474000 2107.78
476000 2061.99
478000 2094.55
480000 2011.99
482000 2001.67
484000 1964.15
486000 1954.54
488000 1956.58
490000 2037.68
492000 2022.51
494000 1981.07
496000 2049.68
498000 2067.02
500000 2047.24
502000 1964.02
504000 2038.9
506000 1974.54
508000 2040.52
510000 2066.07
512000 2064.75
514000 2005.37
516000 1958.88
518000 1989.61
520000 1951.4
522000 2004.95
524000 2054.38
526000 1968.9
528000 2055.85
530000 2002.41
532000 2019.38
534000 1956.99
536000 1992.37
538000 2016.71
540000 2040.09
542000 1984.57
544000 2045.23
546000 1964.15
548000 2016.21
550000 1965
552000 2006.76
554000 2007.52
556000 1968.64
558000 2027.63
560000 1986.68
562000 1971.81
564000 1895.06
566000 1965.76
568000 1913.05
570000 1904.72
572000 1830.68
574000 1889.14
576000 1788.94
578000 1729.14
580000 1765.18
582000 1732.76
584000 1722.03
586000 1665.8
588000 1702.98
590000 1644.1
592000 1591.07
594000 1585.79
596000 1530.99
598000 1573.24
600000 1524.61
602000 1512.88
604000 1493.41
606000 1451.23
608000 1444.87
610000 1399.22
612000 1321.84
614000 1307.14
616000 1295.82
618000 1259.1
620000 1228.28
622000 1215.88
624000 1205.93
626000 1167.4
628000 1159.22
630000 1178.13
632000 1133.53
634000 1102.91
636000 1039.99
638000 1052.33
640000 1007.98
642000 988.323
644000 1005.66
646000 1029.91
648000 1029.9
650000 1019.76
652000 986.119
654000 1019.11
656000 1041.84
658000 1020.82
660000 1024.87
662000 991.065
664000 1017.09
666000 1013.09
668000 976.479
670000 975.872
672000 977.828
674000 1015.66
676000 976.113
678000 989.721
680000 989.151
682000 988.954
684000 995.224
686000 1030.18
688000 978.224
690000 1001.56
692000 1021.88
694000 1005.76
696000 971.159
698000 986.85
700000 977.365
702000 1004.2
704000 1022.49
706000 1003.46
708000 986.796
710000 973.272
712000 1022.69
714000 1016.12
716000 1021.29
718000 997.232
720000 996.268
722000 1009.75
724000 1000.61
726000 993.191
728000 972.535
730000 930.656
732000 930.587
734000 933.236
736000 907.26
738000 919.088
740000 872.439
742000 845.461
744000 848.049
746000 824.522
748000 855.146
750000 844.481
752000 791.028
754000 814.373
756000 791.386
758000 786.848
760000 756.928
762000 758.262
764000 729.557
766000 701.765
768000 722.284
770000 702.613
772000 665.557
774000 673.416
776000 674.156
778000 658.721
780000 629.22
782000 610.931
784000 614.207
786000 580.43
788000 600.514
790000 584.888
792000 563.517
794000 531.771
796000 523.809
798000 506.789
800000 509.245
802000 500.931
804000 511.335
806000 502.875
808000 498.326
810000 483.51
812000 507.204
814000 508.915
816000 515.573
818000 486.955
820000 485.701
822000 499.639
824000 515.217
826000 504.537
828000 511.649
830000 504.559
832000 484.596
834000 497.705
836000 487.846
838000 493.978
840000 498.593
842000 491.403
844000 516.486
846000 492.557
848000 506.479
850000 491.118
852000 497.688
854000 500.964
856000 487.429
858000 490.106
860000 495.108
862000 504.268
864000 485.946
866000 486.98
868000 493.869
870000 490.321
872000 514.21
874000 510.215
876000 510.753
878000 486.466
880000 490.302
882000 483.676
884000 495.094
886000 483.141
888000 459.937
890000 442.402
892000 423.709
894000 430.434
896000 417.981
898000 400.842
900000 374.785
902000 370.873
904000 359.53
906000 345.404
908000 323.958
910000 316.333
912000 313.39
914000 304.346
916000 293.004
918000 283.332
920000 262.245
922000 243.673
924000 241.293
926000 229.177
928000 212.387
930000 204.369
932000 187.876
934000 170.627
936000 158.916
938000 149.297
940000 140.973
942000 126.701
944000 115.046
946000 102.853
948000 91.6572
950000 78.2062
952000 65.3965
954000 53.5852
956000 41.3967
958000 28.3509
960000 16.5024
962000 9.85681
964000 10.2735
966000 10.1
968000 10.2757
970000 10.2397
972000 10.0034
974000 10.2158
