# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2264.54 12.9163 12.9163 13.5653
4000 2284.32 12.9555 12.9555 13.6065
6000 2087.73 12.5604 12.5604 13.1916
8000 1864.58 12.1074 12.1074 12.7158
10000 1716.53 11.7777 11.7777 12.3695
12000 1679.91 11.6868 11.6868 12.274
14000 1429.87 11.081 11.081 11.6379
16000 1573.32 11.4403 11.4403 12.0152
18000 1588.63 11.4786 11.4786 12.0554
20000 1540.24 11.3595 11.3595 11.9303
22000 1531.5 11.3394 11.3394 11.9092
24000 1592.98 11.4854 11.4854 12.0626
26000 1441.22 11.1122 11.1122 11.6706
28000 1525.14 11.3221 11.3221 11.8911
30000 1642.19 11.6027 11.6027 12.1857
32000 1527.4 11.3286 11.3286 11.8979
34000 1568.03 11.4258 11.4258 12
36000 1617.46 11.5431 11.5431 12.1232
38000 1614.96 11.5416 11.5416 12.1216
40000 1528.89 11.3317 11.3317 11.9012
42000 1486.46 11.2212 11.2212 11.7851
44000 1435.99 11.0986 11.0986 11.6563
46000 1430.32 11.0842 11.0842 11.6412
48000 1586.46 11.4723 11.4723 12.0488
50000 1541.21 11.3566 11.3566 11.9273
52000 1561.91 11.414 11.414 11.9876
54000 1580.24 11.456 11.456 12.0317
56000 1545.04 11.372 11.372 11.9434
58000 1587.81 11.4758 11.4758 12.0525
60000 1408.02 11.024 11.024 11.578
62000 1358.83 10.896 10.896 11.4436
64000 1305.24 10.7496 10.7496 11.2898
66000 1329.01 10.8146 10.8146 11.358
68000 1377.21 10.9449 10.9449 11.4949
70000 1425.4 11.0706 11.0706 11.6269
72000 1400.68 11.007 11.007 11.5601
74000 1502.67 11.2665 11.2665 11.8326
76000 1465.2 11.1712 11.1712 11.7326
78000 1429.05 11.0799 11.0799 11.6366
80000 1479.52 11.2084 11.2084 11.7716
82000 1423.66 11.0663 11.0663 11.6224
84000 1403.05 11.0129 11.0129 11.5663
86000 1450.64 11.1345 11.1345 11.6941
88000 1492.18 11.2413 11.2413 11.8062
90000 1464.15 11.1704 11.1704 11.7318
92000 1512.86 11.2926 11.2926 11.8601
94000 1553.94 11.3911 11.3911 11.9635
96000 1502.04 11.266 11.266 11.8321
98000 1471.28 11.187 11.187 11.7491
100000 1451.72 11.1385 11.1385 11.6982
102000 1447.82 11.128 11.128 11.6872
104000 1462.12 11.1649 11.1649 11.7259
106000 1484.83 11.2217 11.2217 11.7856
108000 1493.01 11.2439 11.2439 11.809
110000 1481.98 11.2156 11.2156 11.7792
112000 1471.26 11.1889 11.1889 11.7512
114000 1476.09 11.1998 11.1998 11.7626
116000 1424.66 11.067 11.067 11.6231
118000 1435.92 11.0966 11.0966 11.6542
120000 1463.46 11.1676 11.1676 11.7288
122000 1444.99 11.1208 11.1208 11.6796
124000 1427.66 11.0757 11.0757 11.6322
126000 1408.6 11.0271 11.0271 11.5812
128000 1507.86 11.2804 11.2804 11.8472
130000 1516.45 11.3021 11.3021 11.87
132000 1468.96 11.1824 11.1824 11.7443
134000 1478.18 11.2038 11.2038 11.7668
136000 1502.96 11.2666 11.2666 11.8327
138000 1522.67 11.3168 11.3168 11.8855
140000 1512.08 11.2913 11.2913 11.8587
142000 1551.89 11.3897 11.3897 11.962
144000 1544.15 11.3707 11.3707 11.942
146000 1560.16 11.4097 11.4097 11.983
148000 1527.37 11.3252 11.3252 11.8943
