# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0270833
4000 0.048125
6000 0.0664583
8000 0.085625
10000 0.0883333
12000 0.0969792
14000 0.075625
16000 0.0664583
18000 0.05625
20000 0.0758333
22000 0.0807292
24000 0.0657292
26000 0.0763542
28000 0.0823958
30000 0.0647917
32000 0.071875
34000 0.0544792
36000 0.0486458
38000 0.0413542
40000 0.0570833
42000 0.0671875
44000 0.0751042
46000 0.079375
48000 0.0667708
50000 0.0680208
52000 0.0644792
54000 0.0676042
56000 0.0589583
58000 0.0446875
60000 0.0542708
62000 0.05375
64000 0.05375
66000 0.0530208
68000 0.05375
70000 0.0488542
72000 0.0542708
74000 0.0447917
76000 0.0541667
78000 0.0516667
80000 0.0415625
82000 0.0420833
84000 0.0497917
86000 0.0515625
88000 0.0486458
90000 0.0440625
92000 0.0511458
94000 0.0471875
96000 0.05
98000 0.0447917
100000 0.045
102000 0.0507292
104000 0.0645833
106000 0.050625
108000 0.0532292
110000 0.0655208
112000 0.055
114000 0.0547917
116000 0.0520833
118000 0.041875
120000 0.0389583
122000 0.0436458
124000 0.0355208
126000 0.0351042
128000 0.0445833
130000 0.0315625
132000 0.0325
134000 0.0328125
136000 0.03125
138000 0.03125
140000 0.0259375
142000 0.0341667
144000 0.0340625
146000 0.0342708
148000 0.0360417
150000 0.033125
152000 0.0340625
154000 0.0436458
156000 0.0330208
158000 0.0346875
160000 0.0334375
162000 0.0355208
164000 0.0309375
166000 0.0340625
168000 0.0332292
170000 0.0288542
172000 0.0334375
174000 0.0278125
176000 0.0279167
178000 0.0309375
180000 0.0286458
182000 0.0296875
184000 0.0311458
186000 0.0240625
188000 0.0267708
190000 0.0297917
192000 0.0269792
194000 0.0289583
196000 0.0301042
198000 0.028125
200000 0.0286458
202000 0.0308333
204000 0.0309375
206000 0.0263542
208000 0.0292708
210000 0.0296875
212000 0.0319792
214000 0.0263542
216000 0.03
218000 0.0283333
220000 0.0275
222000 0.0273958
224000 0.0328125
226000 0.0303125
228000 0.0285417
230000 0.0275
232000 0.0260417
234000 0.0260417
236000 0.0259375
238000 0.0253125
240000 0.0222917
242000 0.0269792
244000 0.0280208
