# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.964
4000 -551.892
6000 -548.465
8000 -544.671
10000 -543.094
12000 -544.948
14000 -547.022
16000 -550.182
18000 -554.565
20000 -555.852
22000 -557.978
24000 -563.91
26000 -567.43
28000 -566.624
30000 -568.574
32000 -570.621
34000 -569.548
36000 -570.372
38000 -571.767
40000 -578.062
42000 -579.379
44000 -582.031
46000 -581.828
48000 -583.708
50000 -585.631
52000 -588.076
54000 -589.404
56000 -592.298
58000 -594.048
60000 -595.658
62000 -596.42
64000 -597.4
66000 -599.388
68000 -601.408
70000 -602.765
72000 -604.986
74000 -606.519
76000 -607.887
78000 -609.503
80000 -611.395
82000 -613.361
84000 -615.14
86000 -616.288
88000 -618.118
90000 -619.491
92000 -621.049
94000 -622.814
96000 -624.345
98000 -625.988
100000 -627.391
