# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5569.09
4000 5825.04
6000 5567.16
8000 5527.06
10000 5313.46
12000 5356.37
14000 5289.79
16000 5230.03
18000 5111.36
20000 4918.89
22000 4835.87
24000 4706.79
26000 4378.74
28000 4338.05
30000 4293.86
32000 4155.55
34000 4116.42
36000 3925.34
38000 3822.2
40000 3639.82
42000 3521.51
44000 3320.97
46000 3308.6
48000 3244.84
50000 3159.17
52000 2993.32
54000 2903.67
56000 2669.31
58000 2547.41
60000 2419.3
62000 2348.02
64000 2282.16
66000 2139.79
68000 2032.65
70000 1903.26
72000 1757.96
74000 1644.29
76000 1550.5
78000 1424.01
80000 1287
82000 1143.51
84000 1019.22
86000 927.333
88000 797.945
90000 683.62
92000 560.275
94000 427.938
96000 310.82
98000 186.232
100000 74.6389
