# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0216667
4000 0.0451042
6000 0.0604167
8000 0.0341667
10000 0.0392708
12000 0.0430208
14000 0.0285417
16000 0.0291667
18000 0.024375
20000 0.0355208
22000 0.0427083
24000 0.0502083
26000 0.0359375
28000 0.0335417
30000 0.03375
32000 0.0335417
34000 0.0335417
36000 0.0314583
38000 0.0275
40000 0.0305208
42000 0.0302083
44000 0.0275
46000 0.0263542
48000 0.0254167
50000 0.0240625
52000 0.0219792
54000 0.0255208
56000 0.0246875
58000 0.0236458
60000 0.0210417
62000 0.0180208
64000 0.0186458
66000 0.0172917
68000 0.0161458
70000 0.0159375
72000 0.0161458
74000 0.0152083
76000 0.0146875
78000 0.0134375
80000 0.0125
82000 0.0107292
84000 0.0102083
86000 0.00989583
88000 0.00947917
90000 0.0075
92000 0.00895833
94000 0.0115625
96000 0.00958333
98000 0.00947917
100000 0.0136458
