# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2301.18 12.9868 12.9868 13.6394
4000 2221.23 12.8349 12.8349 13.4799
6000 2066.93 12.5277 12.5277 13.1572
8000 2123.36 12.6426 12.6426 13.278
10000 2084.9 12.5671 12.5671 13.1986
12000 2342.8 13.058 13.058 13.7142
14000 2191.63 12.7761 12.7761 13.4181
16000 2132.45 12.6579 12.6579 13.294
18000 2122.82 12.6425 12.6425 13.2777
20000 2027.92 12.4512 12.4512 13.0769
22000 1916.73 12.2196 12.2196 12.8337
24000 1797.4 11.9597 11.9597 12.5607
26000 1818.82 12.0083 12.0083 12.6118
28000 1800.79 11.966 11.966 12.5673
30000 1700.07 11.7412 11.7412 12.3312
32000 1664.6 11.659 11.659 12.2448
34000 1692.29 11.7222 11.7222 12.3112
36000 1664.82 11.6582 11.6582 12.2441
38000 1676.21 11.6828 11.6828 12.2698
40000 1673.36 11.678 11.678 12.2648
42000 1671.8 11.6754 11.6754 12.2621
44000 1672.49 11.6761 11.6761 12.2628
46000 1650.63 11.6256 11.6256 12.2098
48000 1652.77 11.6304 11.6304 12.2148
50000 1661.76 11.6523 11.6523 12.2378
52000 1638.36 11.5969 11.5969 12.1796
54000 1629.79 11.5768 11.5768 12.1586
56000 1592.69 11.4882 11.4882 12.0655
58000 1625.74 11.5668 11.5668 12.148
60000 1608.86 11.5269 11.5269 12.1062
62000 1623.01 11.5604 11.5604 12.1414
64000 1611.95 11.5347 11.5347 12.1143
66000 1560.49 11.4104 11.4104 11.9838
68000 1566.32 11.4239 11.4239 11.998
70000 1569.49 11.4322 11.4322 12.0066
72000 1572.54 11.4402 11.4402 12.015
74000 1561.95 11.4145 11.4145 11.9881
76000 1575.99 11.4484 11.4484 12.0237
78000 1551.51 11.3883 11.3883 11.9606
80000 1568.71 11.43 11.43 12.0044
82000 1548.39 11.381 11.381 11.9529
84000 1552.53 11.3914 11.3914 11.9638
86000 1545.11 11.3733 11.3733 11.9448
88000 1552.26 11.3907 11.3907 11.9631
90000 1536.38 11.3515 11.3515 11.9219
92000 1545.03 11.3726 11.3726 11.9441
94000 1524.06 11.321 11.321 11.8899
96000 1534.91 11.3481 11.3481 11.9184
98000 1524.2 11.3218 11.3218 11.8907
100000 1523.36 11.3197 11.3197 11.8885
