# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -568.428
4000 -546.695
6000 -545.614
8000 -542.883
10000 -544.888
12000 -540.26
14000 -549.363
16000 -554.302
18000 -554.465
20000 -553.738
22000 -555.391
24000 -561.945
26000 -566.798
28000 -565.488
30000 -568.151
32000 -569.922
34000 -571.592
36000 -573.348
38000 -574.872
40000 -576.831
42000 -577.625
44000 -579.372
46000 -582.457
48000 -583.274
50000 -585.238
52000 -585.101
54000 -587.561
56000 -588.583
58000 -589.023
60000 -590.868
62000 -592.341
64000 -594.051
66000 -597.892
68000 -599.078
70000 -600.614
72000 -602.509
74000 -603.799
76000 -605.316
78000 -607.388
80000 -608.998
82000 -610.749
84000 -612.377
86000 -613.647
88000 -614.965
90000 -616.544
92000 -618.132
94000 -619.849
96000 -621.476
98000 -623.121
100000 -624.524
