# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5588.19
4000 5959.15
6000 5692.92
8000 5621.97
10000 5593.27
12000 5306.12
14000 5166.37
16000 5018.14
18000 4989.76
20000 4708.68
22000 4664.91
24000 4545.17
26000 4412.95
28000 4502.05
30000 4307.83
32000 4186.51
34000 4087.93
36000 3934.49
38000 3873.02
40000 3627.32
42000 3516.68
44000 3444.34
46000 3245.19
48000 3125.98
50000 3008.4
52000 3008.51
54000 2839.87
56000 2713.98
58000 2628.66
60000 2477.04
62000 2365.63
64000 2287.03
66000 2105.37
68000 2017.48
70000 1899.37
72000 1758.49
74000 1665.41
76000 1538.7
78000 1378.32
80000 1254.29
82000 1119.98
84000 1007.21
86000 918.997
88000 807.251
90000 686.25
92000 569.105
94000 443.033
96000 317.268
98000 188.217
100000 76.96
