# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5750.86
4000 5728.51
6000 5674.23
8000 5712.94
10000 5301.75
12000 5361.36
14000 5163.03
16000 5123.38
18000 5032.86
20000 4873.03
22000 4771.18
24000 4701.41
26000 4584.47
28000 4493.44
30000 4321.04
32000 4182.33
34000 4089.67
36000 3908.17
38000 3796.02
40000 3774.08
42000 3559.12
44000 3351.14
46000 3284.22
48000 3282.45
50000 3002.68
52000 2944.91
54000 2748.96
56000 2614.32
58000 2573.49
60000 2498.45
62000 2415.76
64000 2274.93
66000 2108.21
68000 1959.94
70000 1851.82
72000 1737.5
74000 1665.17
76000 1518.93
78000 1398.98
80000 1267.7
82000 1148.02
84000 1030.97
86000 911.834
88000 777.323
90000 664.223
92000 556.466
94000 432.079
96000 302.292
98000 189.759
100000 74.51
