# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5711.33
4000 5944.14
6000 5691.08
8000 5668.1
10000 5542
12000 5445.84
14000 5284.16
16000 5088.26
18000 5063.89
20000 4934.53
22000 4809.91
24000 4685.1
26000 4519.85
28000 4539.6
30000 4269.47
32000 4157.66
34000 4042.54
36000 3949.22
38000 3888.28
40000 3707.26
42000 3623.64
44000 3369.47
46000 3410.77
48000 3179.03
50000 3121.29
52000 2979.7
54000 2844.52
56000 2658.43
58000 2615.37
60000 2526.52
62000 2352.68
64000 2176.38
66000 2103.18
68000 2041.82
70000 1914.32
72000 1799.27
74000 1660.5
76000 1522.9
78000 1413.07
80000 1273.16
82000 1137.97
84000 1044.61
86000 893.222
88000 798.203
90000 674.434
92000 550.418
94000 429.833
96000 318.072
98000 187.063
100000 76.1491
