# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32823
4000 1.32875
6000 1.32714
8000 1.32766
10000 1.30859
12000 1.31458
14000 1.3112
16000 1.3124
18000 1.31724
20000 1.32609
22000 1.3412
24000 1.34047
26000 1.34375
28000 1.34443
30000 1.34453
32000 1.31964
34000 1.31974
36000 1.32255
38000 1.33875
40000 1.36344
42000 1.37021
44000 1.38115
46000 1.37776
48000 1.39115
50000 1.38646
52000 1.36813
54000 1.37896
56000 1.37568
58000 1.37932
60000 1.38599
62000 1.38833
64000 1.39292
66000 1.39479
68000 1.39328
70000 1.39219
72000 1.39292
74000 1.39214
76000 1.39302
78000 1.39307
80000 1.39245
82000 1.39323
84000 1.3924
86000 1.39318
88000 1.39312
90000 1.39245
92000 1.39187
94000 1.39182
96000 1.39172
98000 1.39208
100000 1.39375
