# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.849
4000 -561.963
6000 -561.103
8000 -561.54
10000 -559.515
12000 -558.532
14000 -551.691
16000 -546.245
18000 -547.553
20000 -552.282
22000 -554.735
24000 -552.937
26000 -557.595
28000 -558.43
30000 -560.103
32000 -560.599
34000 -563.708
36000 -565.06
38000 -568.227
40000 -576.129
42000 -578.233
44000 -583.122
46000 -582.588
48000 -586.319
50000 -586.132
52000 -586.762
54000 -590.176
56000 -591.64
58000 -593.224
60000 -595.317
62000 -598.358
64000 -600.983
66000 -602.166
68000 -602.51
70000 -604.452
72000 -605.913
74000 -607.988
76000 -609.601
78000 -611.099
80000 -613.015
82000 -614.927
84000 -616.042
86000 -618.066
88000 -619.271
90000 -620.939
92000 -622.4
94000 -624.066
96000 -625.513
98000 -627.17
100000 -628.558
