# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2309.25 13.0012 13.0012 13.6546
4000 2276.74 12.9416 12.9416 13.5919
6000 2289.61 12.9662 12.9662 13.6178
8000 2295.28 12.9764 12.9764 13.6285
10000 2327.12 13.0357 13.0357 13.6908
12000 2279.34 12.945 12.945 13.5955
14000 2079.47 12.5564 12.5564 13.1874
16000 1899.63 12.1826 12.1826 12.7948
18000 1779.42 11.9145 11.9145 12.5132
20000 1679.14 11.6916 11.6916 12.2791
22000 1665.55 11.6597 11.6597 12.2457
24000 1611.64 11.5329 11.5329 12.1124
26000 1651.24 11.6263 11.6263 12.2105
28000 1717.39 11.7788 11.7788 12.3707
30000 1719.53 11.785 11.785 12.3772
32000 1779.1 11.9205 11.9205 12.5195
34000 1763.25 11.8843 11.8843 12.4815
36000 1734.31 11.8189 11.8189 12.4128
38000 1707.87 11.7592 11.7592 12.3501
40000 1667.03 11.6646 11.6646 12.2508
42000 1644.55 11.611 11.611 12.1945
44000 1628.7 11.5746 11.5746 12.1562
46000 1638.13 11.5968 11.5968 12.1795
48000 1590.52 11.4836 11.4836 12.0606
50000 1583.02 11.4653 11.4653 12.0414
52000 1618.75 11.5511 11.5511 12.1316
54000 1600.75 11.5076 11.5076 12.0859
56000 1608.17 11.5251 11.5251 12.1042
58000 1597.33 11.4993 11.4993 12.0771
60000 1584.24 11.4684 11.4684 12.0447
62000 1588.42 11.4782 11.4782 12.055
64000 1573.47 11.4424 11.4424 12.0174
66000 1559.92 11.4093 11.4093 11.9826
68000 1575.39 11.4468 11.4468 12.022
70000 1551.49 11.3889 11.3889 11.9612
72000 1566.24 11.4249 11.4249 11.999
74000 1553.89 11.3943 11.3943 11.9668
76000 1564.54 11.42 11.42 11.9938
78000 1558.66 11.406 11.406 11.9792
80000 1546.81 11.3771 11.3771 11.9488
82000 1548.05 11.3804 11.3804 11.9523
84000 1547.41 11.379 11.379 11.9508
86000 1542.48 11.3668 11.3668 11.938
88000 1537.76 11.3552 11.3552 11.9258
90000 1531.3 11.3389 11.3389 11.9087
92000 1533.32 11.3439 11.3439 11.914
94000 1529.4 11.3345 11.3345 11.9041
96000 1524.17 11.3217 11.3217 11.8906
98000 1519.08 11.3091 11.3091 11.8774
100000 1515.73 11.3007 11.3007 11.8686
