# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -560.066
4000 -543.96
6000 -545.917
8000 -547.143
10000 -547.77
12000 -555.743
14000 -556.331
16000 -553.705
18000 -558.128
20000 -561.371
22000 -562.376
24000 -562.105
26000 -560.079
28000 -560.951
30000 -564.435
32000 -566.559
34000 -570.568
36000 -568.373
38000 -573.32
40000 -576.607
42000 -576.078
44000 -576.141
46000 -579.784
48000 -583.7
50000 -583.555
52000 -585.495
54000 -588.173
56000 -589.005
58000 -591.048
60000 -593.854
62000 -593.418
64000 -595.922
66000 -598.268
68000 -600.624
70000 -601.904
72000 -603.643
74000 -605.057
76000 -606.326
78000 -608.079
80000 -609.587
82000 -611.417
84000 -613.129
86000 -614.389
88000 -615.977
90000 -617.874
92000 -619.392
94000 -620.93
96000 -622.479
98000 -624.09
100000 -625.508
