# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2322.17 13.0252 13.0252 13.6798
4000 2116.64 12.6284 12.6284 13.263
6000 1933.25 12.2544 12.2544 12.8702
8000 1728.24 11.8052 11.8052 12.3985
10000 1684.23 11.6992 11.6992 12.2871
12000 1589.89 11.4816 11.4816 12.0586
14000 1548.87 11.3822 11.3822 11.9542
16000 1517.82 11.3031 11.3031 11.8711
18000 1430.83 11.0843 11.0843 11.6413
20000 1459.33 11.1575 11.1575 11.7182
22000 1521.76 11.3155 11.3155 11.8842
24000 1521.69 11.3146 11.3146 11.8831
26000 1430.25 11.083 11.083 11.64
28000 1396.38 10.9955 10.9955 11.5481
30000 1424.74 11.0698 11.0698 11.6261
32000 1337.97 10.8395 10.8395 11.3842
34000 1353.61 10.8821 10.8821 11.4289
36000 1339.15 10.8417 10.8417 11.3865
38000 1319.91 10.7911 10.7911 11.3334
40000 1368.82 10.9219 10.9219 11.4707
42000 1397.2 10.9978 10.9978 11.5505
44000 1398.11 10.9985 10.9985 11.5512
46000 1392.91 10.9868 10.9868 11.5389
48000 1349.49 10.8714 10.8714 11.4177
50000 1388.59 10.9717 10.9717 11.5231
52000 1422.04 11.0622 11.0622 11.6181
54000 1405.29 11.0185 11.0185 11.5721
56000 1399.24 11.0034 11.0034 11.5563
58000 1391.57 10.9834 10.9834 11.5353
60000 1392.09 10.9846 10.9846 11.5366
62000 1399.96 11.0052 11.0052 11.5582
64000 1370.85 10.9272 10.9272 11.4763
66000 1349.02 10.8692 10.8692 11.4153
68000 1338.31 10.841 10.841 11.3858
70000 1357.19 10.8919 10.8919 11.4393
72000 1324.11 10.8027 10.8027 11.3455
74000 1338.87 10.8421 10.8421 11.3869
76000 1325.42 10.8063 10.8063 11.3494
78000 1328.62 10.8151 10.8151 11.3586
80000 1319.92 10.7915 10.7915 11.3338
82000 1322.51 10.7979 10.7979 11.3405
84000 1310.64 10.7654 10.7654 11.3064
86000 1309.32 10.7625 10.7625 11.3033
88000 1313.03 10.7727 10.7727 11.3141
90000 1306.56 10.755 10.755 11.2955
92000 1303.98 10.748 10.748 11.2881
94000 1298.87 10.7339 10.7339 11.2733
96000 1296.67 10.7278 10.7278 11.2669
98000 1288.95 10.7065 10.7065 11.2445
100000 1286.24 10.699 10.699 11.2366
