# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3162
4000 1.30896
6000 1.31286
8000 1.32943
10000 1.32089
12000 1.33333
14000 1.3474
16000 1.34417
18000 1.35677
20000 1.35339
22000 1.35354
24000 1.34745
26000 1.37615
28000 1.35828
30000 1.35563
32000 1.37229
34000 1.36656
36000 1.35724
38000 1.37979
40000 1.3762
42000 1.35823
44000 1.35073
46000 1.34948
48000 1.35495
50000 1.34885
52000 1.34224
54000 1.35328
56000 1.36219
58000 1.35432
60000 1.35469
62000 1.34979
64000 1.35411
66000 1.36927
68000 1.36823
70000 1.3674
72000 1.37323
74000 1.37219
76000 1.37281
78000 1.37208
80000 1.37214
82000 1.37208
84000 1.37406
86000 1.37099
88000 1.37083
90000 1.37182
92000 1.37104
94000 1.37484
96000 1.37422
98000 1.375
100000 1.37635
