# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5670.79
4000 5945.3
6000 5749.85
8000 5542.03
10000 5515.89
12000 5261.95
14000 5248.8
16000 5120.91
18000 5122.65
20000 4933.67
22000 4857.23
24000 4680.69
26000 4554.95
28000 4510.19
30000 4332.24
32000 4255.34
34000 3986.51
36000 4012.21
38000 3800.97
40000 3591.59
42000 3584.92
44000 3471.53
46000 3311.32
48000 3111.1
50000 3040.15
52000 3001.46
54000 2808.95
56000 2784.86
58000 2665.12
60000 2424.55
62000 2400.08
64000 2251.65
66000 2116.67
68000 1941.5
70000 1828.94
72000 1770.73
74000 1638.54
76000 1546.96
78000 1423.4
80000 1297.77
82000 1156.46
84000 1024.39
86000 937.154
88000 810.564
90000 670.6
92000 547.97
94000 431.439
96000 312.99
98000 186.951
100000 74.7452
