# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.87
4000 -555.699
6000 -547.239
8000 -535.606
10000 -533.594
12000 -540.862
14000 -551.471
16000 -558.082
18000 -561.043
20000 -559.43
22000 -562.279
24000 -568.544
26000 -569.041
28000 -564.525
30000 -572.42
32000 -570.324
34000 -574.565
36000 -577.189
38000 -580.018
40000 -578.738
42000 -583.049
44000 -585.697
46000 -586.288
48000 -587.616
50000 -588.679
52000 -590.215
54000 -592.769
56000 -593.799
58000 -595.198
60000 -596.438
62000 -598.986
64000 -599.49
66000 -601.119
68000 -604.071
70000 -605.129
72000 -607.171
74000 -608.107
76000 -609.559
78000 -611.047
80000 -613.207
82000 -614.609
84000 -616.602
86000 -618.177
88000 -619.754
90000 -621.547
92000 -622.747
94000 -624.645
96000 -626.087
98000 -627.642
100000 -629.117
