# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5731.19
4000 5780.47
6000 5696.22
8000 5673.3
10000 5612.52
12000 5329.02
14000 5323.41
16000 5096.2
18000 4956.47
20000 4992.42
22000 4806.84
24000 4541.51
26000 4443.5
28000 4511.35
30000 4194.3
32000 4224.29
34000 4065.62
36000 3896.01
38000 3730.03
40000 3785.14
42000 3544.14
44000 3351.01
46000 3329.78
48000 3204.33
50000 3059.09
52000 2870.71
54000 2738.25
56000 2653.12
58000 2568.68
60000 2465.55
62000 2273.85
64000 2240.59
66000 2155.34
68000 1947.49
70000 1867.34
72000 1731.14
74000 1655.75
76000 1549.87
78000 1428.15
80000 1279.36
82000 1172.03
84000 1023.86
86000 901.237
88000 785.644
90000 655.739
92000 563.92
94000 421.769
96000 310.597
98000 190.613
100000 73.5697
