# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2309.75 13.0025 13.0025 13.6559
4000 2297.88 12.9806 12.9806 13.6329
6000 2154.27 12.7007 12.7007 13.3389
8000 2063.48 12.5229 12.5229 13.1522
10000 2110.18 12.6176 12.6176 13.2516
12000 1866.51 12.1071 12.1071 12.7155
14000 1544.01 11.3685 11.3685 11.9398
16000 1554.51 11.3957 11.3957 11.9683
18000 1606.99 11.5203 11.5203 12.0992
20000 1635.69 11.5899 11.5899 12.1723
22000 1651.04 11.6269 11.6269 12.2111
24000 1628.69 11.573 11.573 12.1546
26000 1614.86 11.5398 11.5398 12.1197
28000 1651.83 11.6286 11.6286 12.2129
30000 1608.12 11.5217 11.5217 12.1007
32000 1620.96 11.5548 11.5548 12.1355
34000 1593.16 11.4895 11.4895 12.0669
36000 1587.46 11.4754 11.4754 12.052
38000 1513.37 11.2926 11.2926 11.8601
40000 1567.23 11.4271 11.4271 12.0013
42000 1569.47 11.4317 11.4317 12.0062
44000 1604.42 11.5151 11.5151 12.0938
46000 1568.34 11.4299 11.4299 12.0042
48000 1585.61 11.4709 11.4709 12.0473
50000 1563.32 11.4176 11.4176 11.9914
52000 1502.37 11.2672 11.2672 11.8334
54000 1471.31 11.189 11.189 11.7513
56000 1511.27 11.2883 11.2883 11.8556
58000 1486.17 11.2253 11.2253 11.7894
60000 1492.89 11.2436 11.2436 11.8086
62000 1490.29 11.2372 11.2372 11.8018
64000 1480.93 11.2132 11.2132 11.7767
66000 1487.4 11.2295 11.2295 11.7938
68000 1482.61 11.2175 11.2175 11.7812
70000 1486.39 11.2269 11.2269 11.7911
72000 1476.91 11.203 11.203 11.766
74000 1483.71 11.2204 11.2204 11.7842
76000 1470.05 11.1859 11.1859 11.748
78000 1481.77 11.2155 11.2155 11.7791
80000 1469.43 11.1841 11.1841 11.7461
82000 1471.28 11.1892 11.1892 11.7514
84000 1468.42 11.1818 11.1818 11.7437
86000 1460.14 11.1607 11.1607 11.7215
88000 1460.09 11.1606 11.1606 11.7214
90000 1446.17 11.125 11.125 11.6841
92000 1454 11.1451 11.1451 11.7052
94000 1439.49 11.1079 11.1079 11.6661
96000 1445.49 11.1234 11.1234 11.6824
98000 1438.66 11.1059 11.1059 11.664
100000 1437.01 11.1017 11.1017 11.6595
