# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.612
4000 -566.127
6000 -554.009
8000 -551.158
10000 -551.297
12000 -550.688
14000 -552.841
16000 -553.499
18000 -551.548
20000 -552.995
22000 -557.046
24000 -555.514
26000 -557.573
28000 -559.678
30000 -559.628
32000 -564.997
34000 -568.339
36000 -569.717
38000 -569.159
40000 -572.923
42000 -577.214
44000 -578.214
46000 -582.351
48000 -583.909
50000 -585.663
52000 -586.424
54000 -588.125
56000 -590.397
58000 -590.869
60000 -593.19
62000 -593.481
64000 -595.077
66000 -596.079
68000 -598.836
70000 -601.046
72000 -602.535
74000 -603.22
76000 -604.837
78000 -606.81
80000 -608.653
82000 -609.852
84000 -611.365
86000 -612.923
88000 -614.334
90000 -615.878
92000 -617.542
94000 -619.021
96000 -620.646
98000 -622.29
100000 -623.708
