# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2296.9 12.9781 12.9781 13.6302
4000 2281.64 12.9507 12.9507 13.6015
6000 2298.7 12.9828 12.9828 13.6352
8000 2167.36 12.7294 12.7294 13.3691
10000 2128.6 12.6543 12.6543 13.2902
12000 2028.35 12.4527 12.4527 13.0784
14000 1979.23 12.3494 12.3494 12.97
16000 1973.23 12.3371 12.3371 12.9571
18000 2006.88 12.4079 12.4079 13.0315
20000 1914.68 12.2157 12.2157 12.8296
22000 1911.4 12.2027 12.2027 12.8159
24000 1949.79 12.2893 12.2893 12.9068
26000 1936.38 12.2617 12.2617 12.8778
28000 1971.93 12.3346 12.3346 12.9544
30000 1777.13 11.9151 11.9151 12.5138
32000 1684.75 11.7056 11.7056 12.2939
34000 1621.95 11.5559 11.5559 12.1366
36000 1590.87 11.4834 11.4834 12.0605
38000 1605.47 11.5182 11.5182 12.097
40000 1550.77 11.3863 11.3863 11.9585
42000 1541.4 11.3627 11.3627 11.9337
44000 1532.33 11.3418 11.3418 11.9117
46000 1542.63 11.3667 11.3667 11.9379
48000 1585.03 11.4696 11.4696 12.046
50000 1597.34 11.4992 11.4992 12.077
52000 1564.35 11.42 11.42 11.9939
54000 1586.05 11.4723 11.4723 12.0488
56000 1585.81 11.4714 11.4714 12.0479
58000 1582.43 11.4632 11.4632 12.0393
60000 1574.85 11.4454 11.4454 12.0206
62000 1572.89 11.4411 11.4411 12.016
64000 1568.05 11.4293 11.4293 12.0036
66000 1578.89 11.455 11.455 12.0306
68000 1551.2 11.3874 11.3874 11.9597
70000 1554.3 11.3955 11.3955 11.9682
72000 1552.42 11.3912 11.3912 11.9636
74000 1547.14 11.3783 11.3783 11.9501
76000 1550.21 11.3856 11.3856 11.9578
78000 1537.94 11.3552 11.3552 11.9258
80000 1555.7 11.3986 11.3986 11.9714
82000 1529.92 11.3355 11.3355 11.9051
84000 1539.36 11.3592 11.3592 11.93
86000 1533.3 11.3443 11.3443 11.9144
88000 1533.77 11.3454 11.3454 11.9156
90000 1531.01 11.3387 11.3387 11.9084
92000 1527.64 11.3303 11.3303 11.8997
94000 1519.22 11.3094 11.3094 11.8777
96000 1528.57 11.3324 11.3324 11.9019
98000 1510.46 11.2876 11.2876 11.8548
100000 1511.67 11.2906 11.2906 11.858
