# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5654.5
4000 5880.51
6000 5684.86
8000 5543.43
10000 5485.24
12000 5420.66
14000 5351.59
16000 5117.36
18000 5103.71
20000 4762.99
22000 4726.63
24000 4603.93
26000 4512.45
28000 4423.43
30000 4346.13
32000 4186.67
34000 4060.87
36000 3904.91
38000 3878.89
40000 3682.9
42000 3453.64
44000 3452.68
46000 3289.61
48000 3124.73
50000 2979.03
52000 2950.2
54000 2820.13
56000 2646.92
58000 2561.23
60000 2417.61
62000 2397.79
64000 2268.02
66000 2179.44
68000 2006.32
70000 1821.59
72000 1719.12
74000 1668.01
76000 1536.05
78000 1383.2
80000 1232.07
82000 1152.9
84000 1034.6
86000 919.109
88000 808.221
90000 686.637
92000 559.898
94000 441.858
96000 314.311
98000 187.399
100000 74.425
