# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2302.48 12.9891 12.9891 13.6418
4000 2287.99 12.9626 12.9626 13.614
6000 2270.15 12.9279 12.9279 13.5776
8000 2290.69 12.9668 12.9668 13.6184
10000 2224.43 12.8415 12.8415 13.4868
12000 2256.74 12.9035 12.9035 13.552
14000 2124.32 12.6445 12.6445 13.2799
16000 2128.28 12.6519 12.6519 13.2876
18000 2178.76 12.7536 12.7536 13.3945
20000 2069.47 12.5347 12.5347 13.1646
22000 1962.12 12.3152 12.3152 12.9341
24000 2053.52 12.5033 12.5033 13.1317
26000 2009.65 12.4136 12.4136 13.0374
28000 1930.14 12.2449 12.2449 12.8602
30000 1883.19 12.1452 12.1452 12.7555
32000 1894.92 12.1731 12.1731 12.7848
34000 1940.46 12.2695 12.2695 12.8861
36000 1892.82 12.1656 12.1656 12.777
38000 1885.05 12.1517 12.1517 12.7624
40000 1855.22 12.0872 12.0872 12.6946
42000 1874.11 12.1286 12.1286 12.7381
44000 1829.42 12.0304 12.0304 12.635
46000 1825.92 12.0232 12.0232 12.6273
48000 1831.61 12.0363 12.0363 12.6412
50000 1807 11.9824 11.9824 12.5845
52000 1794.13 11.9531 11.9531 12.5538
54000 1804.83 11.9771 11.9771 12.579
56000 1794.87 11.9553 11.9553 12.5561
58000 1795.36 11.9568 11.9568 12.5577
60000 1808.86 11.9867 11.9867 12.5891
62000 1785.39 11.9346 11.9346 12.5343
64000 1789.37 11.943 11.943 12.5431
66000 1796.87 11.9579 11.9579 12.5588
68000 1767.43 11.8938 11.8938 12.4915
70000 1793.87 11.9527 11.9527 12.5533
72000 1761.99 11.8815 11.8815 12.4785
74000 1762.46 11.8833 11.8833 12.4805
76000 1777.41 11.9168 11.9168 12.5156
78000 1770.52 11.9015 11.9015 12.4995
80000 1771.1 11.9026 11.9026 12.5007
82000 1769.83 11.8996 11.8996 12.4976
84000 1753.7 11.8633 11.8633 12.4595
86000 1767.23 11.8938 11.8938 12.4915
88000 1753.6 11.8633 11.8633 12.4595
90000 1748.17 11.8512 11.8512 12.4467
92000 1749.79 11.8547 11.8547 12.4504
94000 1738.55 11.8294 11.8294 12.4238
96000 1733.45 11.8178 11.8178 12.4117
98000 1733.98 11.8191 11.8191 12.413
100000 1728.4 11.8064 11.8064 12.3997
