# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5721.9
4000 5728.22
6000 5513.51
8000 5591.91
10000 5569.62
12000 5390.83
14000 5305.06
16000 4970.01
18000 5093.48
20000 4860.29
22000 4822.98
24000 4655.14
26000 4452.21
28000 4356.02
30000 4366.3
32000 4197.01
34000 4146.42
36000 3945.75
38000 3811.77
40000 3698.57
42000 3665.55
44000 3493.1
46000 3374.76
48000 3097.97
50000 2974.15
52000 2991.56
54000 2901.5
56000 2685.46
58000 2647.13
60000 2465.24
62000 2336.25
64000 2181.38
66000 2064.44
68000 2026.23
70000 1859.79
72000 1767.25
74000 1648.24
76000 1531.82
78000 1428.27
80000 1285.42
82000 1129.48
84000 1040.4
86000 926.893
88000 784.711
90000 677.786
92000 547.12
94000 438.687
96000 311.918
98000 190.707
100000 75.3993
