# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.249
4000 -564.083
6000 -557.745
8000 -559.127
10000 -557.674
12000 -555.958
14000 -559.824
16000 -558.095
18000 -561.685
20000 -564.239
22000 -560.235
24000 -555.481
26000 -560.147
28000 -565.151
30000 -568.803
32000 -570.07
34000 -569.223
36000 -573.932
38000 -576.561
40000 -578.026
42000 -581.507
44000 -583.288
46000 -583.65
48000 -583.809
50000 -585.992
52000 -589.182
54000 -590.371
56000 -591.76
58000 -592.751
60000 -594.451
62000 -596.698
64000 -597.848
66000 -598.629
68000 -600.886
70000 -602.533
72000 -603.684
74000 -605.386
76000 -606.58
78000 -608.39
80000 -610.003
82000 -611.467
84000 -613.295
86000 -614.99
88000 -616.593
90000 -618.407
92000 -620.01
94000 -621.578
96000 -623.129
98000 -624.667
100000 -626.171
