# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5603.61
4000 5893.87
6000 5733.59
8000 5458.27
10000 5436.29
12000 5361.25
14000 5154.52
16000 5173.45
18000 5118.1
20000 4921.69
22000 4823.15
24000 4712.78
26000 4559.13
28000 4486.66
30000 4326.68
32000 4095.95
34000 4146.72
36000 3866.58
38000 3757.51
40000 3708.47
42000 3471.14
44000 3303.03
46000 3282.86
48000 3252.88
50000 3125.8
52000 2871.27
54000 2784.66
56000 2666.85
58000 2587.26
60000 2478.88
62000 2286.51
64000 2200.22
66000 2149.54
68000 1967.65
70000 1854.42
72000 1774.36
74000 1626.73
76000 1549.7
78000 1428.73
80000 1288.8
82000 1183.18
84000 1046.76
86000 920.099
88000 812.575
90000 674.584
92000 552.472
94000 432.139
96000 314.517
98000 193.546
100000 74.6002
