# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2308.17 12.9996 12.9996 13.6528
4000 2347.55 13.0738 13.0738 13.7308
6000 2262.99 12.9126 12.9126 13.5615
8000 2186.77 12.7689 12.7689 13.4106
10000 2202.7 12.7999 12.7999 13.4431
12000 2198.19 12.7906 12.7906 13.4334
14000 2232.47 12.8561 12.8561 13.5021
16000 2210.09 12.8136 12.8136 13.4575
18000 2139.26 12.6746 12.6746 13.3115
20000 2139.22 12.6729 12.6729 13.3098
22000 2112.34 12.6208 12.6208 13.255
24000 2173.06 12.7419 12.7419 13.3822
26000 2144.27 12.685 12.685 13.3225
28000 2130.19 12.6558 12.6558 13.2917
30000 2029.23 12.4546 12.4546 13.0805
32000 2018.51 12.4322 12.4322 13.0569
34000 2042.4 12.4809 12.4809 13.1081
36000 2039.66 12.4744 12.4744 13.1012
38000 2065.21 12.5268 12.5268 13.1563
40000 1998.37 12.3908 12.3908 13.0134
42000 2029.05 12.4533 12.4533 13.0791
44000 1971.52 12.3342 12.3342 12.954
46000 2023.94 12.4432 12.4432 13.0685
48000 1995.44 12.3849 12.3849 13.0073
50000 2007.25 12.4098 12.4098 13.0334
52000 1994.73 12.384 12.384 13.0063
54000 1991.7 12.3775 12.3775 12.9995
56000 1987.75 12.3693 12.3693 12.9909
58000 1999.1 12.3928 12.3928 13.0155
60000 1986.1 12.3658 12.3658 12.9872
62000 1998.84 12.392 12.392 13.0147
64000 1999.9 12.3939 12.3939 13.0167
66000 1987.39 12.368 12.368 12.9895
68000 2000.7 12.396 12.396 13.0189
70000 1998.53 12.3912 12.3912 13.0139
72000 1972.07 12.3363 12.3363 12.9562
74000 1982.65 12.3586 12.3586 12.9796
76000 1978.45 12.3499 12.3499 12.9704
78000 1961.03 12.3136 12.3136 12.9324
80000 1979.32 12.3515 12.3515 12.9722
82000 1958.82 12.3089 12.3089 12.9274
84000 1956.3 12.3034 12.3034 12.9217
86000 1961.5 12.3145 12.3145 12.9333
88000 1946.3 12.2829 12.2829 12.9001
90000 1925.13 12.2382 12.2382 12.8531
92000 1934.78 12.2586 12.2586 12.8746
94000 1932.23 12.2533 12.2533 12.8691
96000 1920.88 12.2293 12.2293 12.8438
98000 1921.77 12.2312 12.2312 12.8458
100000 1913.2 12.213 12.213 12.8267
