# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5661.63
4000 5770.37
6000 5846.15
8000 5704.13
10000 5601.81
12000 5493.26
14000 5167.04
16000 5190.37
18000 5030.22
20000 4837.76
22000 4807.06
24000 4680.14
26000 4397.12
28000 4406
30000 4358.71
32000 4060.47
34000 4072.17
36000 4002.13
38000 3800.92
40000 3755.99
42000 3618.32
44000 3433.22
46000 3408.05
48000 3220.53
50000 3024.1
52000 2892.78
54000 2902.8
56000 2716.54
58000 2590.09
60000 2435.52
62000 2410.7
64000 2274.92
66000 2173.12
68000 1935.05
70000 1910.99
72000 1699.39
74000 1655.78
76000 1548.38
78000 1356.5
80000 1304.21
82000 1184.57
84000 1037.28
86000 924.651
88000 787.503
90000 684.165
92000 561.889
94000 428.57
96000 312.734
98000 191.588
100000 75.9269
