# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5660.1
4000 5757.77
6000 5772.91
8000 5595.17
10000 5415.55
12000 5360.3
14000 5091.69
16000 5117.15
18000 4983.86
20000 4737.16
22000 4757.43
24000 4549.67
26000 4659.13
28000 4504.15
30000 4314.44
32000 4205.41
34000 4040.15
36000 3961.59
38000 3837.43
40000 3597.14
42000 3620.1
44000 3441.35
46000 3387.2
48000 3153.11
50000 3039.04
52000 2956.1
54000 2765.1
56000 2666.17
58000 2642.95
60000 2548.47
62000 2408.04
64000 2213.96
66000 2142.51
68000 2038.61
70000 1893.02
72000 1728.17
74000 1633.19
76000 1491.63
78000 1430.78
80000 1292.39
82000 1171.72
84000 1055.24
86000 905.91
88000 807.308
90000 689.721
92000 559.271
94000 432.502
96000 317.107
98000 190.124
100000 74.738
