# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.794
4000 -559.99
6000 -560.949
8000 -553.374
10000 -554.405
12000 -545.968
14000 -547.927
16000 -551.252
18000 -552.768
20000 -555.754
22000 -555.541
24000 -554.698
26000 -553.694
28000 -561.344
30000 -563.411
32000 -565.681
34000 -572.298
36000 -573.854
38000 -574.156
40000 -577.524
42000 -577.463
44000 -579.987
46000 -579.918
48000 -582.828
50000 -584.98
52000 -585.991
54000 -590.289
56000 -592.031
58000 -590.403
60000 -592.002
62000 -595.275
64000 -597.708
66000 -598.668
68000 -599.896
70000 -601.516
72000 -603.769
74000 -604.942
76000 -606.985
78000 -607.756
80000 -609.744
82000 -611.329
84000 -612.96
86000 -614.825
88000 -616.207
90000 -617.695
92000 -619.425
94000 -621.019
96000 -622.523
98000 -624.194
100000 -625.635
