# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2334.34 13.0484 13.0484 13.7041
4000 2333.3 13.0465 13.0465 13.7021
6000 2340.51 13.0606 13.0606 13.7169
8000 2315.27 13.013 13.013 13.667
10000 2179.55 12.7537 12.7537 13.3945
12000 2248.65 12.8875 12.8875 13.5351
14000 2236.61 12.8648 12.8648 13.5113
16000 2200.04 12.7947 12.7947 13.4376
18000 2291.99 12.9671 12.9671 13.6187
20000 2397.68 13.1639 13.1639 13.8254
22000 2097.61 12.5867 12.5867 13.2192
24000 1960.54 12.3106 12.3106 12.9292
26000 1947.15 12.2829 12.2829 12.9001
28000 1693.71 11.7191 11.7191 12.308
30000 1700.16 11.7416 11.7416 12.3316
32000 1585.1 11.4691 11.4691 12.0454
34000 1572.14 11.4386 11.4386 12.0134
36000 1498.41 11.2571 11.2571 11.8227
38000 1510.31 11.2857 11.2857 11.8528
40000 1493.3 11.242 11.242 11.807
42000 1522.24 11.3161 11.3161 11.8847
44000 1502.25 11.2657 11.2657 11.8318
46000 1461.36 11.1637 11.1637 11.7247
48000 1480.7 11.2127 11.2127 11.7762
50000 1446.66 11.1256 11.1256 11.6846
52000 1464.42 11.1704 11.1704 11.7317
54000 1396.93 10.9965 10.9965 11.5491
56000 1395.74 10.9941 10.9941 11.5466
58000 1383.07 10.9607 10.9607 11.5115
60000 1416.51 11.047 11.047 11.6021
62000 1423.57 11.0657 11.0657 11.6218
64000 1434.25 11.0942 11.0942 11.6517
66000 1433.5 11.0923 11.0923 11.6497
68000 1414.56 11.0421 11.0421 11.597
70000 1452.83 11.1415 11.1415 11.7014
72000 1444.6 11.121 11.121 11.6798
74000 1440.6 11.1103 11.1103 11.6686
76000 1438.09 11.1041 11.1041 11.6621
78000 1430.36 11.0844 11.0844 11.6414
80000 1426.75 11.0752 11.0752 11.6317
82000 1415.96 11.0472 11.0472 11.6023
84000 1418.78 11.0545 11.0545 11.61
86000 1413.41 11.0404 11.0404 11.5952
88000 1403.52 11.0146 11.0146 11.5681
90000 1405.32 11.0193 11.0193 11.573
92000 1394.34 10.9903 10.9903 11.5426
94000 1391.4 10.9822 10.9822 11.534
96000 1392.32 10.9849 10.9849 11.5369
98000 1378.76 10.9495 10.9495 11.4997
100000 1380.78 10.9549 10.9549 11.5054
