# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3251
4000 1.30375
6000 1.25609
8000 1.25521
10000 1.30849
12000 1.33479
14000 1.30479
16000 1.28594
18000 1.28443
20000 1.28167
22000 1.31422
24000 1.29589
26000 1.31792
28000 1.29182
30000 1.30453
32000 1.2801
34000 1.31172
36000 1.32958
38000 1.32927
40000 1.3574
42000 1.36464
44000 1.34552
46000 1.34875
48000 1.30885
50000 1.31339
52000 1.34437
54000 1.34583
56000 1.34245
58000 1.31437
60000 1.32245
62000 1.3337
64000 1.33526
66000 1.34208
68000 1.33599
70000 1.34453
72000 1.32411
74000 1.35068
76000 1.34688
78000 1.33714
80000 1.36135
82000 1.3638
84000 1.34615
86000 1.33937
88000 1.33677
90000 1.34536
92000 1.34271
94000 1.34297
96000 1.32016
98000 1.30375
100000 1.32156
102000 1.34141
104000 1.3537
106000 1.34266
108000 1.33547
110000 1.34417
112000 1.35141
114000 1.36573
116000 1.3588
118000 1.35375
120000 1.34698
122000 1.35385
124000 1.34953
126000 1.34802
128000 1.31526
130000 1.33141
132000 1.33099
134000 1.33073
136000 1.33984
138000 1.33578
140000 1.35224
142000 1.35406
144000 1.36401
146000 1.36068
148000 1.3551
150000 1.34974
152000 1.35495
154000 1.34891
156000 1.3487
158000 1.33745
160000 1.35406
162000 1.34021
164000 1.34635
166000 1.34125
168000 1.34964
170000 1.36375
172000 1.34094
174000 1.34
176000 1.3324
178000 1.33865
180000 1.33318
182000 1.34635
184000 1.33839
186000 1.33307
188000 1.33542
190000 1.33385
192000 1.33458
194000 1.33542
196000 1.32995
198000 1.32661
200000 1.33911
202000 1.33901
204000 1.33859
206000 1.33734
208000 1.33964
210000 1.33531
212000 1.33906
214000 1.33927
216000 1.3413
218000 1.37734
220000 1.36333
222000 1.34745
224000 1.34859
226000 1.35484
228000 1.3538
230000 1.35427
232000 1.3475
234000 1.35151
236000 1.36557
238000 1.34615
240000 1.36552
242000 1.35359
244000 1.39083
246000 1.38432
248000 1.39474
250000 1.36396
252000 1.36063
254000 1.36432
256000 1.37667
