# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5659.86
4000 6057.28
6000 5811.44
8000 6050.79
10000 5908.66
12000 5838.76
14000 5980.57
16000 5711.75
18000 5818.59
20000 5749.13
22000 5669.4
24000 5821.02
26000 5725.79
28000 5627.05
30000 5594.62
32000 5500.33
34000 5647.02
36000 5626.28
38000 5526.01
40000 5580.45
42000 5378.73
44000 5451.6
46000 5358.36
48000 5317.24
50000 5284.53
52000 5246.82
54000 5408.05
56000 5317.64
58000 5245.28
60000 5217.3
62000 5172.39
64000 5314.18
66000 5255.58
68000 5059.38
70000 5300.61
72000 5226.44
74000 5057.97
76000 5173.61
78000 5154.69
80000 5157.93
82000 5125.87
84000 5050.99
86000 4954.99
88000 4903.07
90000 5029.39
92000 4951.85
94000 4740.65
96000 4754.96
98000 4907.11
100000 4725.4
102000 4806.05
104000 4852.69
106000 4783.73
108000 4849.85
110000 4687.63
112000 4727.04
114000 4530.39
116000 4480.21
118000 4603.81
120000 4591
122000 4523.75
124000 4357.19
126000 4475.11
128000 4520.07
130000 4260.54
132000 4349.55
134000 4293.55
136000 4334.61
138000 4318.76
140000 4304.97
142000 4247.89
144000 4196.88
146000 4218.24
148000 4182.52
150000 4194.74
152000 4162.57
154000 4080.18
156000 4096.32
158000 4147.92
160000 4014.66
162000 3924.05
164000 3919.52
166000 3959.71
168000 4022.96
170000 3963.33
172000 4108.18
174000 3984.46
176000 3907.89
178000 4026.03
180000 4063.76
182000 3955.77
184000 4063.25
186000 4056.63
188000 3992.47
190000 3871.43
192000 4013.56
194000 4027.72
196000 4049.63
198000 4024.4
200000 3874.1
202000 3901.69
204000 4013.53
206000 4043.8
208000 4093.11
210000 4121.7
212000 4106.01
214000 4039.89
216000 4063.61
218000 4112.31
220000 3956.23
222000 3980.43
224000 4080.71
226000 4123.73
228000 4126.89
230000 4119.7
232000 3929.82
234000 4036.63
236000 4011.89
238000 4122.88
240000 4022.72
242000 3977.15
244000 4117.73
246000 3935.76
248000 3904.9
250000 3896.95
252000 3949.96
254000 3800.1
256000 3699.13
258000 3731.12
260000 3872.2
262000 3735.15
264000 3618.03
266000 3756.54
268000 3748.12
270000 3723.26
272000 3610.5
274000 3536.09
276000 3622.43
278000 3548.62
280000 3516.56
282000 3510.78
284000 3358.12
286000 3452.94
288000 3376.96
290000 3317.25
292000 3280.04
294000 3415.07
296000 3367.69
298000 3311.27
300000 3322.53
302000 3318.2
304000 3256.17
306000 3207.2
308000 3208.79
310000 3159.39
312000 3158.24
314000 3050.3
316000 3096.71
318000 2982.65
320000 3005.41
322000 3040.91
324000 2931.31
326000 2968.12
328000 2907.11
330000 2941.12
332000 2991.28
334000 3048.74
336000 2990.03
338000 2940.14
340000 2956.32
342000 2947.45
344000 2947.8
346000 3032.25
348000 2934.73
350000 3036.82
352000 2940.91
354000 2949.57
356000 2939.18
358000 2976.72
360000 2995.17
362000 2982.59
364000 2912.04
366000 3072.9
368000 2966.14
370000 3000.67
372000 2992.23
374000 3055.7
376000 3030.4
378000 2963.81
380000 2953.59
382000 3007.26
384000 3096.48
386000 3010.76
388000 3008.23
390000 3043.97
392000 3019.05
394000 2982.19
396000 2994.34
398000 3074.65
400000 3029.61
402000 3031.13
404000 2962.66
406000 2975.87
408000 2981
410000 2854.37
412000 2802.37
414000 2836.23
416000 2862.33
418000 2767.04
420000 2686.59
422000 2779.2
424000 2794.21
426000 2707.3
428000 2660.86
430000 2643.32
432000 2617.94
434000 2625.9
436000 2564.5
438000 2512.38
440000 2506.19
442000 2534.93
444000 2493.55
446000 2435.7
448000 2432.48
450000 2480.05
452000 2313.86
454000 2286.05
456000 2278.19
458000 2216.74
460000 2206.99
462000 2195.83
464000 2192.04
466000 2184.59
468000 2162.16
470000 2159.76
472000 2189.04
474000 2131.73
476000 2118.38
478000 1986.32
480000 2007.87
482000 1970.36
484000 1968.78
486000 1958.6
488000 2020.65
490000 2045.84
492000 1937.67
494000 1954.62
496000 2021.35
498000 2030.75
500000 2012.31
502000 2040.59
504000 2049.19
506000 1976.31
508000 2007.57
510000 1969.16
512000 1976.6
514000 1972.42
516000 1972.39
518000 1999.45
520000 2011.35
522000 2027.08
524000 2064.92
526000 2043.18
528000 2027.84
530000 2056.58
532000 2051.1
534000 2043.98
536000 2013.75
538000 1987.37
540000 2009.88
542000 1989.6
544000 2025.31
546000 2009.69
548000 1968.03
550000 1986.76
552000 1997.66
554000 2051.38
556000 1978.2
558000 2014.66
560000 1984.43
562000 1947.64
564000 1959.92
566000 1879.74
568000 1882.49
570000 1882.31
572000 1910.18
574000 1835.86
576000 1810.13
578000 1783.19
580000 1803.23
582000 1770.76
584000 1710.62
586000 1672.47
588000 1666.23
590000 1664.6
592000 1634.71
594000 1566.54
596000 1605.34
598000 1561.86
600000 1517.12
602000 1530.7
604000 1405.7
606000 1412.1
608000 1444.22
610000 1402.77
612000 1350.7
614000 1338.68
616000 1298.81
618000 1303.68
620000 1285.88
622000 1219.62
624000 1219.23
626000 1213.07
628000 1142.88
630000 1143.77
632000 1150.42
634000 1111.04
636000 1070.68
638000 1046.24
640000 989.602
642000 991.266
644000 1002.52
646000 978.004
648000 976.42
650000 977.82
652000 998.926
654000 1002.85
656000 1029.78
658000 1013.26
660000 969.06
662000 988.315
664000 977.296
666000 972.777
668000 1003.58
670000 984.477
672000 988.907
674000 1022.17
676000 973.398
678000 1011.02
680000 981.707
682000 980.047
684000 991.918
686000 986.599
688000 1027.84
690000 986.318
692000 1010.27
694000 988.848
696000 971.932
698000 987.092
700000 973.457
702000 1018.29
704000 981.701
706000 1006.83
708000 996.778
710000 1025.74
712000 1008.25
714000 1010.51
716000 1018.93
718000 997.165
720000 1027.99
722000 1014.31
724000 961.004
726000 991.176
728000 939.836
730000 956.929
732000 945.944
734000 928.782
736000 926.973
738000 916.881
740000 895.887
742000 862.011
744000 882.397
746000 861.664
748000 850.055
750000 834.656
752000 810.012
754000 766.137
756000 797.416
758000 781.418
760000 746.79
762000 743.619
764000 748.312
766000 716.894
768000 688.014
770000 697.203
772000 686.138
774000 657.985
776000 673.677
778000 664.092
780000 645.477
782000 620.626
784000 608.32
786000 613.153
788000 592.023
790000 585.195
792000 551.157
794000 537.423
796000 542.982
798000 531.501
800000 518.674
802000 509.211
804000 497.548
806000 506.276
808000 508.087
810000 482.533
812000 489.565
814000 486.048
816000 501.14
818000 493.2
820000 513.098
822000 495.273
824000 491.824
826000 500.117
828000 482.888
830000 485.194
832000 496.954
834000 508.294
836000 486.64
838000 512.189
840000 506.354
842000 503.374
844000 482.299
846000 486.172
848000 515.263
850000 517.577
852000 512.024
854000 504.77
856000 500.034
858000 493.325
860000 503.79
862000 491.726
864000 491.179
866000 497.212
868000 492.652
870000 503.857
872000 506.287
874000 513.674
876000 497.417
878000 499.118
880000 500.26
882000 494.798
884000 495.489
886000 478.336
888000 445.331
890000 433.072
892000 430.186
894000 431.382
896000 418.741
898000 395.571
900000 373.457
902000 379.036
904000 352.71
906000 352.272
908000 326.699
910000 323.685
912000 315.891
914000 298.754
916000 280.575
918000 273.543
920000 264.357
922000 250.41
924000 237.985
926000 227.28
928000 209.175
930000 193.697
932000 180.804
934000 173.121
936000 164.205
938000 156.754
940000 142.027
942000 126.812
944000 118.248
946000 101.988
948000 86.4696
950000 76.9152
952000 64.1262
954000 53.2411
956000 41.0176
958000 28.1437
960000 16.1453
962000 9.98852
964000 10.2378
966000 9.93356
968000 10.096
970000 10.1065
972000 10.2066
974000 10.0186
976000 9.87856
978000 9.78664
980000 9.88491
982000 9.75771
984000 9.94661
986000 10.0834
988000 9.96603
990000 9.81933
992000 10.1593
994000 9.86179
996000 10.232
998000 9.8383
1000000 10.1717
1002000 10.2165
1004000 10.363
1006000 9.91339
1008000 10.2829
1010000 10.2102
1012000 10.3527
1014000 10.0601
1016000 10.1291
1018000 10.3093
1020000 10.2659
1022000 10.0167
1024000 10.0989
1026000 10.3314
1028000 10.2878
1030000 9.81368
1032000 10.0836
1034000 10.2521
1036000 9.86355
1038000 10.2696
1040000 10.1411
