# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2334.21 13.0483 13.0483 13.704
4000 2254.91 12.9 12.9 13.5482
6000 2386.55 13.1405 13.1405 13.8008
8000 2048.34 12.4842 12.4842 13.1115
10000 1836.32 12.0435 12.0435 12.6487
12000 1631.61 11.5806 11.5806 12.1625
14000 1602.3 11.5078 11.5078 12.0861
16000 1746.68 11.8392 11.8392 12.4341
18000 1791.65 11.9475 11.9475 12.5479
20000 1701.21 11.7437 11.7437 12.3338
22000 1655.33 11.6343 11.6343 12.2189
24000 1737.45 11.8255 11.8255 12.4197
26000 1616.6 11.5425 11.5425 12.1225
28000 1688.13 11.7115 11.7115 12.3
30000 1672.5 11.6737 11.6737 12.2603
32000 1817.75 12.0033 12.0033 12.6065
34000 1667.33 11.6607 11.6607 12.2466
36000 1521 11.3119 11.3119 11.8804
38000 1521.9 11.3153 11.3153 11.8839
40000 1412.34 11.0347 11.0347 11.5892
42000 1409.89 11.0305 11.0305 11.5848
44000 1488.19 11.2272 11.2272 11.7913
46000 1478.94 11.2069 11.2069 11.77
48000 1561.96 11.4139 11.4139 11.9875
50000 1693.39 11.7226 11.7226 12.3116
52000 1644.2 11.61 11.61 12.1934
54000 1672.1 11.6736 11.6736 12.2602
56000 1682.33 11.7001 11.7001 12.288
58000 1705.83 11.7543 11.7543 12.3449
60000 1621.97 11.5576 11.5576 12.1384
62000 1579.54 11.4569 11.4569 12.0327
64000 1610.35 11.53 11.53 12.1094
66000 1582.19 11.461 11.461 12.0369
68000 1585.18 11.4688 11.4688 12.0451
70000 1535.1 11.3479 11.3479 11.9182
72000 1505.97 11.2756 11.2756 11.8422
74000 1474.09 11.1938 11.1938 11.7563
76000 1438.32 11.1047 11.1047 11.6627
78000 1396.16 10.9942 10.9942 11.5466
80000 1411.97 11.0363 11.0363 11.5909
82000 1464.63 11.172 11.172 11.7334
84000 1544.46 11.3698 11.3698 11.9411
86000 1589.18 11.4793 11.4793 12.0561
88000 1553.15 11.3911 11.3911 11.9635
90000 1504.33 11.2718 11.2718 11.8382
92000 1518.02 11.3062 11.3062 11.8744
94000 1544.85 11.3721 11.3721 11.9436
96000 1607.18 11.5221 11.5221 12.1011
98000 1629.37 11.5759 11.5759 12.1576
100000 1658.49 11.6445 11.6445 12.2297
102000 1628.39 11.5736 11.5736 12.1552
104000 1605.86 11.5196 11.5196 12.0985
106000 1614.66 11.5397 11.5397 12.1196
108000 1662.18 11.6523 11.6523 12.2378
110000 1638.99 11.5973 11.5973 12.1801
112000 1623.58 11.5607 11.5607 12.1416
114000 1543 11.3674 11.3674 11.9386
116000 1548.15 11.379 11.379 11.9508
118000 1557.04 11.4019 11.4019 11.9749
120000 1544.42 11.3699 11.3699 11.9412
122000 1518.75 11.3081 11.3081 11.8764
124000 1542.85 11.3662 11.3662 11.9373
126000 1532.68 11.3399 11.3399 11.9098
128000 1642.86 11.6078 11.6078 12.1911
130000 1571.27 11.4333 11.4333 12.0078
132000 1663.02 11.6547 11.6547 12.2403
134000 1665.75 11.6607 11.6607 12.2467
136000 1645.65 11.6104 11.6104 12.1939
138000 1658.34 11.644 11.644 12.2291
140000 1627.03 11.5699 11.5699 12.1513
142000 1587.4 11.4759 11.4759 12.0526
144000 1574.52 11.4445 11.4445 12.0196
146000 1564.2 11.4194 11.4194 11.9932
148000 1553.22 11.3931 11.3931 11.9656
150000 1541.62 11.3639 11.3639 11.9349
152000 1538.6 11.3565 11.3565 11.9272
154000 1571.52 11.4361 11.4361 12.0108
156000 1539.69 11.3593 11.3593 11.9301
158000 1562.45 11.4153 11.4153 11.989
160000 1496.45 11.2516 11.2516 11.817
162000 1549.47 11.3828 11.3828 11.9548
164000 1549.42 11.383 11.383 11.955
166000 1534.17 11.3458 11.3458 11.916
168000 1500.4 11.2601 11.2601 11.8259
170000 1506.77 11.2776 11.2776 11.8443
172000 1548.82 11.3803 11.3803 11.9522
174000 1579.16 11.4552 11.4552 12.0309
176000 1630.94 11.5785 11.5785 12.1604
178000 1613.17 11.5366 11.5366 12.1163
180000 1618.21 11.5497 11.5497 12.1301
182000 1625.11 11.5656 11.5656 12.1468
184000 1618.87 11.55 11.55 12.1305
186000 1591.86 11.486 11.486 12.0631
188000 1623.54 11.5612 11.5612 12.1422
190000 1596.7 11.4981 11.4981 12.0759
192000 1600.33 11.5054 11.5054 12.0835
194000 1610.55 11.5312 11.5312 12.1107
196000 1615.52 11.543 11.543 12.1231
198000 1621.61 11.5574 11.5574 12.1382
200000 1625.93 11.5672 11.5672 12.1485
202000 1620.8 11.5546 11.5546 12.1353
204000 1659.45 11.6444 11.6444 12.2296
206000 1651.79 11.6274 11.6274 12.2116
208000 1623.56 11.5619 11.5619 12.1429
210000 1603.74 11.5151 11.5151 12.0937
212000 1578.9 11.4534 11.4534 12.029
214000 1589.22 11.4793 11.4793 12.0561
216000 1568.57 11.4301 11.4301 12.0045
218000 1469.78 11.1834 11.1834 11.7453
220000 1506.59 11.277 11.277 11.8437
222000 1503.01 11.2683 11.2683 11.8345
224000 1474.43 11.1963 11.1963 11.759
226000 1454 11.1444 11.1444 11.7044
228000 1457.8 11.1541 11.1541 11.7146
230000 1460.79 11.1617 11.1617 11.7226
232000 1468.19 11.181 11.181 11.7429
234000 1454.59 11.1449 11.1449 11.7049
236000 1470.24 11.1855 11.1855 11.7475
238000 1474.69 11.1974 11.1974 11.76
240000 1431.1 11.0855 11.0855 11.6426
242000 1429.06 11.0803 11.0803 11.6371
244000 1382.27 10.9587 10.9587 11.5094
246000 1373.46 10.9344 10.9344 11.4838
248000 1353.68 10.8822 10.8822 11.4291
250000 1388.4 10.9738 10.9738 11.5252
252000 1431.11 11.0857 11.0857 11.6427
254000 1395.28 10.9929 10.9929 11.5453
256000 1401.48 11.0091 11.0091 11.5623
258000 1393.45 10.9868 10.9868 11.5389
260000 1394.71 10.9913 10.9913 11.5437
262000 1404.36 11.0165 11.0165 11.5701
264000 1366.86 10.9164 10.9164 11.4649
266000 1335.54 10.8311 10.8311 11.3754
268000 1338.39 10.8404 10.8404 11.3851
270000 1372.21 10.9303 10.9303 11.4795
272000 1381.53 10.9561 10.9561 11.5067
274000 1383.28 10.9611 10.9611 11.5119
276000 1399.74 11.0034 11.0034 11.5563
278000 1395.06 10.9909 10.9909 11.5433
280000 1393 10.9857 10.9857 11.5378
282000 1364.8 10.9117 10.9117 11.4601
284000 1372.98 10.9335 10.9335 11.4829
286000 1337.92 10.8385 10.8385 11.3832
288000 1386.18 10.9677 10.9677 11.5188
290000 1396.54 10.9958 10.9958 11.5484
292000 1343.32 10.8536 10.8536 11.399
294000 1308.63 10.7596 10.7596 11.3003
296000 1301.3 10.7403 10.7403 11.28
298000 1328.85 10.8155 10.8155 11.3589
300000 1340.73 10.8477 10.8477 11.3928
302000 1338.06 10.8406 10.8406 11.3853
304000 1341.18 10.8491 10.8491 11.3943
306000 1330.15 10.8192 10.8192 11.3629
308000 1350.54 10.8736 10.8736 11.4201
310000 1363.19 10.9079 10.9079 11.456
312000 1359.41 10.8965 10.8965 11.4441
314000 1354.76 10.884 10.884 11.4309
316000 1367.79 10.9202 10.9202 11.469
318000 1373.29 10.9347 10.9347 11.4841
320000 1377.36 10.9446 10.9446 11.4946
322000 1388.43 10.974 10.974 11.5254
324000 1367.96 10.9198 10.9198 11.4685
326000 1367.47 10.9194 10.9194 11.4681
328000 1356.14 10.8887 10.8887 11.4359
330000 1395.33 10.9917 10.9917 11.544
332000 1416.68 11.0485 11.0485 11.6037
334000 1384.51 10.9645 10.9645 11.5155
336000 1398.17 11.0001 11.0001 11.5529
338000 1418.06 11.0518 11.0518 11.6071
340000 1414.8 11.0437 11.0437 11.5987
342000 1412.57 11.0377 11.0377 11.5924
344000 1404.71 11.0177 11.0177 11.5714
346000 1408.6 11.0276 11.0276 11.5818
348000 1401.43 11.0074 11.0074 11.5605
350000 1374.36 10.9364 10.9364 11.486
352000 1370.12 10.9262 10.9262 11.4753
354000 1385.51 10.9669 10.9669 11.518
356000 1387.88 10.9736 10.9736 11.5251
358000 1382 10.9567 10.9567 11.5073
360000 1376.06 10.9414 10.9414 11.4912
362000 1342.95 10.8525 10.8525 11.3979
364000 1372.12 10.9317 10.9317 11.481
366000 1346.42 10.8612 10.8612 11.407
368000 1342.67 10.8521 10.8521 11.3975
370000 1377.19 10.9452 10.9452 11.4952
372000 1367.95 10.9204 10.9204 11.4691
374000 1329.34 10.817 10.817 11.3606
376000 1311.89 10.7687 10.7687 11.3098
378000 1312.61 10.7714 10.7714 11.3127
380000 1324.95 10.8046 10.8046 11.3475
382000 1340.3 10.8461 10.8461 11.3911
384000 1359.48 10.8974 10.8974 11.445
386000 1325.4 10.8057 10.8057 11.3487
388000 1352.63 10.8796 10.8796 11.4264
390000 1362.48 10.9061 10.9061 11.4541
392000 1405.47 11.0194 11.0194 11.5732
394000 1419.3 11.0549 11.0549 11.6104
396000 1396.75 10.9962 10.9962 11.5488
398000 1405.37 11.0192 11.0192 11.5729
400000 1390.2 10.9791 10.9791 11.5308
402000 1385.18 10.966 10.966 11.5171
404000 1382.56 10.9595 10.9595 11.5102
406000 1399.95 11.0042 11.0042 11.5571
408000 1446.91 11.1267 11.1267 11.6858
410000 1442.1 11.1141 11.1141 11.6726
412000 1433.11 11.0909 11.0909 11.6482
414000 1430.3 11.0841 11.0841 11.6411
416000 1422 11.0627 11.0627 11.6186
418000 1421.82 11.0616 11.0616 11.6175
420000 1423.84 11.0664 11.0664 11.6225
422000 1429.1 11.0808 11.0808 11.6376
424000 1424.78 11.0688 11.0688 11.625
426000 1440.98 11.1115 11.1115 11.6699
428000 1428.01 11.0781 11.0781 11.6347
430000 1424.6 11.0687 11.0687 11.6249
432000 1424.89 11.0695 11.0695 11.6257
434000 1421.75 11.0614 11.0614 11.6173
436000 1427.54 11.0763 11.0763 11.6329
438000 1420.52 11.0584 11.0584 11.6141
440000 1414.54 11.0429 11.0429 11.5978
442000 1415.61 11.0455 11.0455 11.6006
444000 1410.56 11.0313 11.0313 11.5856
446000 1398.65 11.0016 11.0016 11.5544
448000 1402.92 11.0124 11.0124 11.5658
450000 1412.51 11.038 11.038 11.5926
452000 1416.57 11.0486 11.0486 11.6038
454000 1420.12 11.0574 11.0574 11.6131
456000 1417.68 11.0511 11.0511 11.6064
458000 1422.86 11.064 11.064 11.62
460000 1418.37 11.0531 11.0531 11.6086
462000 1406.65 11.0226 11.0226 11.5765
464000 1391.04 10.9815 10.9815 11.5334
466000 1379.83 10.9524 10.9524 11.5027
468000 1383.5 10.9618 10.9618 11.5127
470000 1385.73 10.9677 10.9677 11.5188
472000 1391.93 10.9839 10.9839 11.5359
474000 1382.12 10.9572 10.9572 11.5078
476000 1344.15 10.8567 10.8567 11.4023
478000 1381.35 10.9561 10.9561 11.5066
480000 1383.49 10.962 10.962 11.5128
482000 1376.98 10.9445 10.9445 11.4945
484000 1389.4 10.9771 10.9771 11.5287
486000 1384.44 10.9645 10.9645 11.5154
488000 1390.05 10.9791 10.9791 11.5308
490000 1387.33 10.9721 10.9721 11.5234
492000 1381.83 10.9576 10.9576 11.5082
494000 1386.66 10.9703 10.9703 11.5215
496000 1391.72 10.9833 10.9833 11.5352
498000 1378.6 10.9489 10.9489 11.4991
500000 1391.25 10.9818 10.9818 11.5336
502000 1395.75 10.9935 10.9935 11.546
504000 1412.97 11.0386 11.0386 11.5933
506000 1408.81 11.0285 11.0285 11.5827
508000 1409.92 11.0311 11.0311 11.5854
510000 1402.7 11.0122 11.0122 11.5656
512000 1411.31 11.0347 11.0347 11.5892
514000 1384.14 10.9634 10.9634 11.5143
516000 1398.15 11 11 11.5528
518000 1395.26 10.9926 10.9926 11.5449
520000 1409.96 11.0313 11.0313 11.5856
522000 1423.65 11.0666 11.0666 11.6227
524000 1423.91 11.0672 11.0672 11.6233
526000 1410.6 11.0329 11.0329 11.5873
528000 1428.97 11.0805 11.0805 11.6373
530000 1429.94 11.0833 11.0833 11.6402
532000 1407.69 11.0251 11.0251 11.5791
534000 1394.06 10.9897 10.9897 11.5419
536000 1403.35 11.0142 11.0142 11.5677
538000 1388.19 10.9738 10.9738 11.5252
540000 1391.56 10.9829 10.9829 11.5348
542000 1392.47 10.9856 10.9856 11.5377
544000 1407.31 11.0239 11.0239 11.5779
546000 1393.67 10.9887 10.9887 11.5409
548000 1390.8 10.9812 10.9812 11.533
550000 1397.51 10.9985 10.9985 11.5512
552000 1394.54 10.9911 10.9911 11.5434
554000 1405 11.0179 11.0179 11.5716
556000 1402.55 11.0118 11.0118 11.5651
558000 1413.31 11.0401 11.0401 11.5948
560000 1411.22 11.0346 11.0346 11.5891
562000 1412.15 11.0368 11.0368 11.5914
564000 1382.41 10.9588 10.9588 11.5095
566000 1397.36 10.9983 10.9983 11.551
568000 1387.62 10.9728 10.9728 11.5242
570000 1401.32 11.0089 11.0089 11.5621
572000 1410.34 11.0324 11.0324 11.5868
574000 1400.81 11.0075 11.0075 11.5607
576000 1399.15 11.0032 11.0032 11.5561
578000 1401.92 11.0104 11.0104 11.5637
580000 1414.56 11.0429 11.0429 11.5979
582000 1400.52 11.0062 11.0062 11.5593
584000 1408.59 11.0279 11.0279 11.582
586000 1402.2 11.0108 11.0108 11.5641
588000 1393.6 10.9883 10.9883 11.5405
590000 1380.58 10.9537 10.9537 11.5041
592000 1383.07 10.9604 10.9604 11.5112
594000 1377.68 10.9465 10.9465 11.4966
596000 1377.47 10.9458 10.9458 11.4959
598000 1377.39 10.9452 10.9452 11.4952
600000 1381.37 10.9563 10.9563 11.5069
602000 1377.83 10.9469 10.9469 11.497
604000 1378.56 10.9476 10.9476 11.4977
606000 1372.91 10.9334 10.9334 11.4828
608000 1375.88 10.9417 10.9417 11.4916
610000 1375.54 10.9408 10.9408 11.4906
612000 1370.7 10.9279 10.9279 11.477
614000 1376.39 10.9431 10.9431 11.493
616000 1371.02 10.9286 10.9286 11.4778
618000 1377.26 10.9451 10.9451 11.4951
620000 1370.11 10.9261 10.9261 11.4751
622000 1374.07 10.9369 10.9369 11.4865
624000 1369.52 10.9246 10.9246 11.4735
