# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0234375
4000 0.040625
6000 0.0667708
8000 0.084375
10000 0.0697917
12000 0.0573958
14000 0.0942708
16000 0.07875
18000 0.0557292
20000 0.0755208
22000 0.0664583
24000 0.0683333
26000 0.0639583
28000 0.0710417
30000 0.061875
32000 0.0784375
34000 0.0625
36000 0.0561458
38000 0.0525
40000 0.0641667
42000 0.049375
44000 0.0525
46000 0.0610417
48000 0.0616667
50000 0.0490625
52000 0.0394792
54000 0.0428125
56000 0.0465625
58000 0.05
60000 0.0626042
62000 0.0495833
64000 0.0465625
66000 0.0438542
68000 0.0395833
70000 0.0523958
72000 0.0614583
74000 0.055625
76000 0.0596875
78000 0.0679167
80000 0.053125
82000 0.0464583
84000 0.04125
86000 0.0408333
88000 0.0459375
90000 0.0452083
92000 0.0511458
94000 0.0439583
96000 0.0457292
98000 0.0608333
100000 0.0472917
102000 0.0396875
104000 0.0395833
106000 0.0384375
108000 0.0452083
110000 0.0377083
112000 0.0402083
114000 0.0413542
116000 0.0415625
118000 0.0416667
120000 0.043125
122000 0.0408333
124000 0.0348958
126000 0.0371875
128000 0.0472917
130000 0.0530208
132000 0.0525
134000 0.0495833
136000 0.038125
138000 0.035625
140000 0.0383333
142000 0.0366667
144000 0.0341667
146000 0.0338542
148000 0.0361458
150000 0.0301042
152000 0.0391667
154000 0.0317708
156000 0.0338542
158000 0.0332292
160000 0.0320833
162000 0.0278125
164000 0.0334375
166000 0.0316667
168000 0.035625
170000 0.0319792
172000 0.031875
174000 0.0282292
176000 0.0258333
178000 0.0294792
180000 0.0426042
182000 0.0333333
184000 0.03125
186000 0.0308333
188000 0.0260417
190000 0.0276042
192000 0.0291667
194000 0.0302083
196000 0.0340625
198000 0.0284375
200000 0.0307292
202000 0.0334375
204000 0.0335417
206000 0.0336458
208000 0.03375
210000 0.0363542
212000 0.0357292
214000 0.0332292
216000 0.0359375
218000 0.0444792
220000 0.0369792
222000 0.0339583
224000 0.0371875
226000 0.0365625
228000 0.0328125
230000 0.0357292
232000 0.0360417
234000 0.0355208
236000 0.0357292
238000 0.0377083
240000 0.0376042
242000 0.0395833
244000 0.03875
246000 0.0364583
248000 0.0371875
250000 0.0335417
252000 0.0323958
254000 0.03125
256000 0.0333333
258000 0.0323958
260000 0.0496875
262000 0.038125
264000 0.0333333
266000 0.0359375
268000 0.0344792
270000 0.0320833
272000 0.0302083
274000 0.0284375
276000 0.0303125
278000 0.0265625
280000 0.0271875
282000 0.0288542
284000 0.02875
286000 0.0307292
288000 0.0272917
290000 0.0302083
292000 0.0339583
294000 0.03125
296000 0.0301042
298000 0.0275
300000 0.0284375
302000 0.0245833
304000 0.0264583
306000 0.0280208
308000 0.0272917
310000 0.0258333
312000 0.0240625
314000 0.0238542
316000 0.026875
318000 0.0219792
320000 0.0229167
322000 0.0239583
324000 0.0236458
326000 0.0259375
328000 0.0253125
330000 0.025625
332000 0.0248958
334000 0.0232292
336000 0.0209375
338000 0.0238542
340000 0.0220833
342000 0.0238542
344000 0.0228125
346000 0.025
348000 0.0220833
350000 0.025
352000 0.023125
354000 0.025
356000 0.0214583
358000 0.025
360000 0.0233333
362000 0.0279167
364000 0.0236458
366000 0.0283333
368000 0.0270833
370000 0.0276042
372000 0.0286458
374000 0.0294792
376000 0.0271875
378000 0.0278125
380000 0.0238542
382000 0.0233333
384000 0.025625
386000 0.0269792
388000 0.0269792
390000 0.0263542
392000 0.0265625
394000 0.02375
396000 0.025625
398000 0.0265625
400000 0.0260417
402000 0.0235417
404000 0.0246875
406000 0.0208333
408000 0.0209375
410000 0.02
412000 0.0160417
414000 0.0184375
416000 0.0225
418000 0.018125
420000 0.0173958
422000 0.0157292
424000 0.0203125
426000 0.0197917
428000 0.0188542
430000 0.0203125
432000 0.0190625
434000 0.0160417
436000 0.0135417
438000 0.0157292
440000 0.0135417
442000 0.02
444000 0.0136458
446000 0.0186458
448000 0.0176042
450000 0.016875
452000 0.0191667
454000 0.0148958
456000 0.0160417
458000 0.0173958
460000 0.015625
462000 0.01625
464000 0.0155208
466000 0.0146875
468000 0.011875
470000 0.0166667
472000 0.0166667
474000 0.0173958
476000 0.0160417
478000 0.0153125
480000 0.0154167
482000 0.0146875
484000 0.0147917
486000 0.0142708
488000 0.0154167
490000 0.0139583
492000 0.0132292
494000 0.015
496000 0.0121875
498000 0.0154167
500000 0.0159375
502000 0.0158333
504000 0.0142708
506000 0.0128125
508000 0.0132292
510000 0.0127083
512000 0.0115625
514000 0.0147917
516000 0.015625
518000 0.0164583
520000 0.0155208
522000 0.0127083
524000 0.0129167
526000 0.0147917
528000 0.015
530000 0.0120833
532000 0.0155208
534000 0.0141667
536000 0.0108333
538000 0.0133333
540000 0.0140625
542000 0.0132292
544000 0.0147917
546000 0.0134375
548000 0.0126042
550000 0.0139583
552000 0.0155208
554000 0.0145833
556000 0.0128125
558000 0.0170833
560000 0.0121875
562000 0.0130208
564000 0.0138542
566000 0.0120833
568000 0.0128125
570000 0.0144792
572000 0.0146875
574000 0.0133333
576000 0.0134375
578000 0.0134375
580000 0.0110417
582000 0.013125
584000 0.0111458
586000 0.0144792
588000 0.0147917
590000 0.0135417
592000 0.0123958
594000 0.014375
596000 0.0125
598000 0.0111458
600000 0.0127083
602000 0.0122917
604000 0.0145833
606000 0.0122917
608000 0.0119792
610000 0.0144792
612000 0.013125
614000 0.00958333
616000 0.0125
618000 0.0122917
620000 0.0111458
622000 0.0129167
624000 0.010625
626000 0.01
628000 0.0103125
630000 0.0108333
632000 0.0113542
634000 0.0110417
636000 0.00833333
638000 0.0109375
640000 0.0115625
642000 0.0110417
644000 0.009375
646000 0.0114583
648000 0.00958333
650000 0.0107292
652000 0.0102083
654000 0.0105208
656000 0.0121875
658000 0.0104167
660000 0.011875
662000 0.0126042
664000 0.0120833
666000 0.013125
668000 0.0104167
670000 0.0108333
672000 0.00927083
674000 0.0103125
676000 0.0116667
678000 0.0120833
680000 0.00989583
682000 0.0114583
684000 0.0102083
686000 0.0108333
688000 0.00989583
690000 0.0125
692000 0.009375
694000 0.010625
696000 0.0105208
698000 0.01
700000 0.0116667
702000 0.013125
704000 0.0108333
706000 0.0111458
708000 0.00947917
710000 0.010625
712000 0.01
714000 0.0111458
716000 0.0104167
718000 0.0107292
720000 0.0116667
722000 0.0110417
724000 0.0111458
726000 0.00979167
728000 0.0113542
730000 0.0114583
732000 0.009375
734000 0.0096875
736000 0.0119792
738000 0.0103125
740000 0.009375
742000 0.0111458
744000 0.0111458
746000 0.00927083
748000 0.0109375
750000 0.0105208
752000 0.00989583
754000 0.01
756000 0.0104167
758000 0.0108333
760000 0.0101042
762000 0.0109375
764000 0.0113542
766000 0.0117708
768000 0.0103125
770000 0.0113542
772000 0.0108333
774000 0.0123958
776000 0.0105208
778000 0.0114583
780000 0.0102083
782000 0.0107292
784000 0.01125
786000 0.0119792
788000 0.0121875
790000 0.00947917
792000 0.00864583
794000 0.0107292
796000 0.0103125
798000 0.0122917
800000 0.0116667
802000 0.00989583
804000 0.0116667
806000 0.00958333
808000 0.0107292
810000 0.0101042
812000 0.00833333
814000 0.0090625
816000 0.0120833
818000 0.00895833
820000 0.0120833
822000 0.010625
824000 0.0115625
826000 0.00989583
828000 0.00958333
830000 0.0101042
832000 0.0104167
834000 0.0116667
836000 0.00947917
838000 0.0115625
840000 0.00916667
842000 0.00927083
844000 0.0116667
846000 0.0115625
848000 0.00895833
850000 0.010625
852000 0.0119792
854000 0.0116667
856000 0.011875
858000 0.00895833
860000 0.01125
862000 0.0110417
864000 0.0108333
866000 0.0113542
