# Time-averaged data for fix 11coord
# TimeStep c_sumcoor11
2000 0
4000 0
6000 0.004375
8000 0.0185417
10000 0.0155208
12000 0.00864583
14000 0.0229167
16000 0.0159375
18000 0.00177083
20000 0.0221875
22000 0.013125
24000 0.00322917
26000 0.0084375
28000 0.01375
30000 0.00947917
32000 0.00510417
34000 0.0071875
36000 0.00447917
38000 0.00833333
40000 0.00822917
42000 0.0107292
44000 0.0144792
46000 0.0197917
48000 0.0121875
50000 0.00177083
52000 0.000729167
54000 0.00479167
56000 0.00114583
58000 0.0105208
60000 0.0101042
62000 0.0104167
64000 0.0172917
66000 0.0145833
68000 0.0190625
70000 0.0133333
72000 0.0179167
74000 0.0144792
76000 0.0105208
78000 0.0148958
80000 0.006875
82000 0.001875
84000 0.000729167
86000 0.00197917
88000 0.0053125
90000 0.000625
92000 0.00229167
94000 0.0003125
96000 0.001875
98000 0.00791667
100000 0.00229167
102000 0.00229167
104000 0.0025
106000 0.00260417
108000 0.00229167
110000 0.00302083
112000 0.0071875
114000 0.00666667
116000 0.0025
118000 0.00479167
120000 0.00739583
122000 0.0196875
124000 0.0184375
126000 0.00666667
128000 0.0134375
130000 0.0122917
132000 0.00614583
134000 0.0105208
136000 0.000625
138000 0.00354167
140000 0.0015625
142000 0.0133333
144000 0.00125
146000 0.00479167
148000 0.011875
150000 0.00979167
152000 0.005
154000 0
156000 0.0040625
158000 0.00385417
160000 0.000208333
162000 0.000208333
164000 0
166000 0
168000 0
170000 0.000520833
172000 0.00552083
174000 0.00145833
176000 0
178000 0.0003125
180000 0.00135417
182000 0.000104167
184000 0.000416667
186000 0.0053125
188000 0.0034375
190000 0.0164583
192000 0.0114583
194000 0.0161458
196000 0.0134375
198000 0.0071875
200000 0.0003125
202000 0.000208333
204000 0.00385417
206000 0.0140625
208000 0.0105208
210000 0.0113542
212000 0.0122917
214000 0.0273958
216000 0.00885417
218000 0.00364583
220000 0.018125
222000 0.0113542
224000 0.0109375
226000 0.00125
228000 0.0127083
230000 0.00635417
232000 0.0161458
234000 0.00760417
236000 0.000520833
238000 0.0109375
240000 0.009375
242000 0.0229167
244000 0.010625
246000 0.00697917
248000 0.00583333
250000 0.0170833
252000 0.0065625
254000 0.00489583
256000 0.0003125
258000 0.00416667
260000 0.0065625
262000 0.005
264000 0.0232292
266000 0.0155208
268000 0.00677083
270000 0.0126042
272000 0.0138542
274000 0.015
276000 0.0084375
278000 0.000833333
280000 0.00125
282000 0.0009375
284000 0.0003125
286000 0
288000 0.000104167
290000 0.00145833
292000 0
294000 0
296000 0
298000 0.001875
300000 0.00114583
302000 0.001875
304000 0
306000 0.00458333
308000 0.00947917
310000 0
312000 0
314000 0.000104167
316000 0.000208333
318000 0
320000 0
322000 0.0009375
324000 0.000729167
326000 0
328000 0.000104167
330000 0.00520833
332000 0.0003125
334000 0
336000 0.000104167
338000 0.00125
340000 0.00395833
342000 0
344000 0.00177083
346000 0.00145833
348000 0.0053125
350000 0
352000 0
354000 0
356000 0.00125
358000 0.0084375
360000 0.00604167
362000 0.0053125
364000 0.0015625
366000 0.0213542
368000 0.00677083
370000 0.000833333
372000 0.0071875
374000 0.000416667
376000 0
378000 0.000520833
380000 0
382000 0
384000 0.00625
386000 0.0102083
388000 0.0065625
390000 0.0046875
392000 0.00364583
394000 0.00322917
396000 0.0015625
398000 0.00177083
400000 0.00114583
402000 0.00166667
404000 0.00208333
406000 0.000729167
408000 0.00114583
410000 0.00145833
412000 0.00114583
414000 0.000104167
416000 0
418000 0
420000 0.000416667
422000 0
424000 0.00114583
426000 0.000625
428000 0.00385417
430000 0
432000 0.000104167
434000 0.000208333
436000 0.000520833
438000 0
440000 0.00302083
442000 0.00291667
444000 0.000416667
446000 0
448000 0
450000 0
452000 0.0003125
454000 0
456000 0
458000 0
460000 0
462000 0
464000 0.00520833
466000 0
468000 0.000625
470000 0.0021875
472000 0.00208333
474000 0
476000 0.00270833
478000 0
480000 0.0025
482000 0
484000 0
486000 0.000416667
488000 0
490000 0
492000 0
494000 0
496000 0
498000 0
500000 0
502000 0
504000 0.000729167
506000 0
508000 0.000104167
510000 0
512000 0
514000 0
516000 0
518000 0
520000 0
522000 0
524000 0
526000 0
528000 0.00302083
530000 0
532000 0
534000 0
536000 0
538000 0.000416667
540000 0.00239583
542000 0
544000 0
546000 0
548000 0.000104167
550000 0
552000 0
554000 0
556000 0
558000 0.0009375
560000 0
562000 0
564000 0
566000 0
568000 0.00375
570000 0
572000 0
574000 0.000416667
576000 0
578000 0
580000 0
582000 0
584000 0
586000 0
588000 0
590000 0
592000 0
594000 0
596000 0
598000 0
600000 0
602000 0
604000 0
606000 0
608000 0
610000 0
612000 0
614000 0
616000 0
618000 0
620000 0
622000 0
624000 0
626000 0
628000 0
630000 0
632000 0
634000 0
636000 0
638000 0
640000 0
642000 0
644000 0
646000 0
648000 0
650000 0
652000 0
654000 0
656000 0
658000 0
660000 0
662000 0
664000 0
666000 0
668000 0
670000 0
672000 0
674000 0
676000 0
678000 0
680000 0
682000 0
684000 0
686000 0
688000 0
690000 0
692000 0
694000 0
696000 0
698000 0
700000 0
702000 0
704000 0
706000 0
708000 0
710000 0
712000 0
714000 0
716000 0
718000 0
720000 0
722000 0
724000 0
726000 0
728000 0
730000 0
732000 0
734000 0
736000 0
738000 0
740000 0
742000 0
744000 0
746000 0
748000 0
750000 0
752000 0
754000 0
756000 0
758000 0
760000 0
762000 0
764000 0
766000 0
768000 0
770000 0
772000 0
774000 0
776000 0
778000 0
780000 0
782000 0
784000 0
786000 0
788000 0
790000 0
792000 0
794000 0
796000 0
798000 0
800000 0
802000 0
804000 0
806000 0
808000 0
810000 0
812000 0
814000 0
816000 0
818000 0
820000 0
822000 0
824000 0
826000 0
828000 0
830000 0
832000 0
834000 0
836000 0
838000 0
840000 0
842000 0
844000 0
846000 0
848000 0
850000 0
852000 0
854000 0
856000 0
858000 0
860000 0
862000 0
864000 0
866000 0
868000 0
870000 0
872000 0
874000 0
876000 0
878000 0
880000 0
882000 0
884000 0
886000 0
