# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2317.75 13.0173 13.0173 13.6714
4000 2339.42 13.0583 13.0583 13.7145
6000 2273.18 12.9333 12.9333 13.5832
8000 2175.51 12.7416 12.7416 13.3819
10000 1912.09 12.21 12.21 12.8236
12000 1752.59 11.8594 11.8594 12.4554
14000 1619.49 11.5526 11.5526 12.1331
16000 1663.95 11.6552 11.6552 12.2409
18000 1663.35 11.6542 11.6542 12.2399
20000 1640.73 11.6027 11.6027 12.1857
22000 1645.38 11.6132 11.6132 12.1967
24000 1610.57 11.5302 11.5302 12.1096
26000 1662.94 11.6526 11.6526 12.2381
28000 1626.64 11.5661 11.5661 12.1473
30000 1633.7 11.5856 11.5856 12.1677
32000 1593.54 11.489 11.489 12.0663
34000 1639.94 11.6001 11.6001 12.183
36000 1634.63 11.5873 11.5873 12.1696
38000 1567.56 11.4263 11.4263 12.0005
40000 1633.11 11.5845 11.5845 12.1666
42000 1598.9 11.5019 11.5019 12.0799
44000 1620.87 11.5544 11.5544 12.135
46000 1587.42 11.4751 11.4751 12.0518
48000 1584.34 11.4685 11.4685 12.0448
50000 1583 11.4639 11.4639 12.04
52000 1577.45 11.4509 11.4509 12.0263
54000 1584.96 11.4702 11.4702 12.0466
56000 1584.75 11.4698 11.4698 12.0461
58000 1588.61 11.4784 11.4784 12.0552
60000 1583 11.4647 11.4647 12.0408
62000 1560.92 11.4113 11.4113 11.9847
64000 1571.44 11.4372 11.4372 12.0119
66000 1551.12 11.3875 11.3875 11.9597
68000 1553.43 11.3934 11.3934 11.9659
70000 1552.7 11.3917 11.3917 11.9641
72000 1544.55 11.3718 11.3718 11.9432
74000 1550.05 11.3854 11.3854 11.9576
76000 1540.1 11.361 11.361 11.9319
78000 1539.05 11.3581 11.3581 11.9288
80000 1541.04 11.363 11.363 11.934
82000 1535.36 11.3491 11.3491 11.9194
84000 1530.06 11.3362 11.3362 11.9058
86000 1532.21 11.3414 11.3414 11.9113
88000 1521.98 11.3161 11.3161 11.8848
90000 1525.28 11.324 11.324 11.893
92000 1520.5 11.3122 11.3122 11.8807
94000 1511.22 11.2893 11.2893 11.8566
96000 1514.56 11.2978 11.2978 11.8655
98000 1503.14 11.2694 11.2694 11.8356
100000 1503.16 11.2694 11.2694 11.8357
