# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.30641
4000 1.2913
6000 1.27271
8000 1.29214
10000 1.30094
12000 1.30401
14000 1.31349
16000 1.32297
18000 1.33995
20000 1.34615
22000 1.3276
24000 1.3337
26000 1.32104
28000 1.32953
30000 1.3449
32000 1.35734
34000 1.34156
36000 1.32943
38000 1.36177
40000 1.33927
42000 1.3474
44000 1.3424
46000 1.35062
48000 1.35979
50000 1.34542
52000 1.3562
54000 1.35187
56000 1.35135
58000 1.35156
60000 1.3513
62000 1.35672
64000 1.35703
66000 1.35708
68000 1.35693
70000 1.35745
72000 1.3563
74000 1.35562
76000 1.35562
78000 1.35526
80000 1.35661
82000 1.35573
84000 1.35484
86000 1.3551
88000 1.355
90000 1.3549
92000 1.35448
94000 1.35432
96000 1.35432
98000 1.35417
100000 1.35417
