# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5690.05
4000 5710.44
6000 5710.48
8000 5664.36
10000 5600.72
12000 5250.05
14000 5334.34
16000 5155
18000 5098.95
20000 4977
22000 4658.33
24000 4755.26
26000 4528.95
28000 4310.48
30000 4256.89
32000 4230.82
34000 4075.88
36000 3977.23
38000 3908.35
40000 3784.34
42000 3488.07
44000 3379.31
46000 3318.78
48000 3296.83
50000 3068.99
52000 2976.48
54000 2913.01
56000 2771.96
58000 2594.8
60000 2507.1
62000 2329.05
64000 2237.44
66000 2142.19
68000 2018.99
70000 1921.12
72000 1778.95
74000 1634.03
76000 1489.29
78000 1379.37
80000 1303.11
82000 1178.1
84000 1041.35
86000 919.898
88000 806.299
90000 686.164
92000 560.831
94000 428.12
96000 311.477
98000 192.234
100000 74.9755
